,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
608,"[4690.1644458553965, -2660.3398641988706, 1297.2463337821264, 0.3115214687360275, 4.894010129476139, 2.3422640865434987, -2.6708663487504314, 11.327744821770278, 6.68667588299204, 9.658668231167471, 4.737775409468636, 1.6994178635567252, -74055.83717037129, 92749.86904970309, -219678.9054197744]","[array([-150.08189,   -8.30913,  -74.88943]), array([150.08189,   8.30913,  74.88943])]","[array([ 93592.03436348, 443358.58752037, 672323.91913401]), array([ 93592.03436348, 443358.58752037, 672323.91913401])]",
609,"[-7550.453838488285, -8899.220288484703, -2820.7658154322153, 5.675553128729107, 3.662245716181115, 3.41507875416706, 8.372366702151925, -5.573806886293045, -2.8819472430540554, -3.483632894465863, -9.638247354061138, 6.61700665887118, 81906.92939833345, 855.3545999571797, -45063.293786064954]",0,0,
610,"[-7832.128855418246, -5830.29675327823, 8243.783678853204, 3.7367236429642356, 4.006344525523512, 4.779565560726717, 9.845898347190296, 9.996584525584971, 5.723637576051189, 6.728619692859034, -2.1948382734372363, 4.475976798361383, -22672.63432292633, -92153.14117342245, -35075.02739078633]","[array([-18.44807, -49.92996, -57.15955])]","[array([147068.92243593, 226798.39261937, 216867.72220276])]",
611,"[-4703.548775404647, 4121.60452912246, -3099.985314069051, 0.20967579953854248, 2.866412758923844, 5.287374660388631, -2.800466540688358, -2.65826346946802, -5.446677444552343, 4.435603916487185, 6.978089969642529, 5.925751460067257, 32360.405336980883, -81794.00952139075, -355133.4769712569]","[array([-382.44955,   -2.49376, -173.58065])]","[array([2093550.17342507,  373190.89286465,  728320.33342266])]",
612,"[9209.728561474465, 6371.996884105318, 2844.541996147129, 4.974520727182835, 0.19035713241408128, 2.9227129020298546, -4.670616823628432, 8.436022727509513, -5.289506584933564, -8.380787937427122, -0.39274485033236317, 4.168573098675644, -116428.64616056604, -50124.57931659433, -191112.01655583555]",0,0,
613,"[2386.38997652529, -6015.134629772261, 6547.819067566874, 5.381459186017539, 1.0378728350794737, 2.7085941662753092, -5.507293141554682, 10.010615276821035, -2.29706330810171, 12.293280131390045, -10.94302283426828, 6.751363098823507, 44647.09793340086, -113340.58797406881, -232515.1198603837]","[array([ -51.67199, -145.12221, -144.35162])]","[array([113984.53043329, 898397.80867388, 547133.61138699])]",
614,"[4240.650767561956, 4474.413622407159, -1865.656439527952, 3.5532549877034523, 4.580254409432044, 5.828103170505887, -3.0357938091327856, -6.445985726206266, -7.384090258767148, 6.505863221270712, -4.081901267590158, -6.51312758058042, -108085.65648469605, 48070.50087386285, -1701.0615704710362]",0,0,
615,"[184.52177370069694, -5442.806011679731, 4731.384497463798, 0.5441871855923169, 4.815465301640876, 1.9574759384785878, -8.951673230226, 1.6763042143932623, 4.155937382289219, 0.08521874318594769, 5.217983194755259, 3.8210648098630955, -106411.15865974716, 7557.062294301664, -9965.40534340532]",0,0,
616,"[-228.08884511848555, 2548.0316318157165, 454.82025858332963, 4.390704883021523, 3.3516256077942965, 3.944431077369648, 2.8885930043418284, 5.426506936832851, -7.9385420441448, 7.482111386312248, -3.5162994366156397, -10.269564464524226, -113911.98228108481, -37052.977888649446, -344630.1348360137]",0,0,
617,"[6952.928532577702, -3312.760432342414, 1356.1394143819089, 5.830598948882385, 3.21630059201633, 5.850210777826606, 5.342377812267685, 1.7566429666885135, 11.96882593358244, 12.120108553947613, 4.908404949293178, 1.9949711909377257, -62115.513829616204, -30005.682717549847, -290148.4395035067]","[array([-77.04285, -23.71657, -75.70597])]","[array([296605.68870175, 625101.21888104, 544339.32407162])]",
618,"[376.68702102107454, -1140.1204590432426, -1982.1446844251486, 2.9527504967927722, 4.08985675359762, 4.331912857634039, -0.4930201157337404, -1.7885972633150748, 11.54080545470806, -6.051914330579031, -3.093598437916828, 1.7495526580498861, -141649.01412610523, 107478.7000846199, -323736.8447044253]","[array([-434.5514 , -400.45229,  -28.12863]), array([ -78.09803,  127.24417, -129.83219]), array([  78.09803, -127.24417,  129.83219])]","[array([9730950.55196379,  280658.8492645 , 3492186.3686165 ]), array([1253938.63200405,  381213.68617881,  253043.39546052]), array([1253938.63200405,  381213.68617881,  253043.39546052])]",
619,"[5932.909329136142, -6446.780297274783, -5973.546441737872, 4.944259983978885, 5.7378755087658915, 1.2043365206324759, 11.922630541748461, 9.449204761958661, 10.463265343531393, 11.952960295923212, -11.117536467730474, -10.141880333911065, 49172.98652430141, 20584.192247925297, -111369.20205163525]","[array([ -86.60796,   20.18883, -119.49533]), array([ 86.60796, -20.18883, 119.49533])]","[array([567255.05858848, 281236.79755825, 186585.45713225]), array([567255.05858848, 281236.79755825, 186585.45713225])]",
620,"[3839.626388570081, -4824.36583178462, 5960.986444601382, 4.562860408194679, 0.41801633303023633, 4.767539074346728, -2.8584837109613783, 7.670073023410788, 2.056497961706855, 11.065635597764306, 7.302677143279336, -0.36965643667394765, 75735.18298842938, -51040.719106261386, -272352.5618003545]","[array([-113.89025,    4.80005, -112.4488 ]), array([113.89025,  -4.80005, 112.4488 ])]","[array([964396.07576054, 585941.44237199, 552504.47164447]), array([964396.07576054, 585941.44237199, 552504.47164447])]",
621,"[4520.189419591132, 2091.5868943105106, 8892.56125057265, 4.821021347229206, 1.0209106221198367, 1.5517681527724276, 9.325594084776327, 11.731103095797017, -7.723354470067279, 5.1165295731243, 1.1675334502498202, -5.694406753695833, -97151.53719735067, -55405.221392203326, -376615.76273364894]",0,0,
622,"[6792.478816908126, -1149.6299052225022, -9495.38530822107, 1.2478413516327551, 1.6214779234669743, 2.4163614086948377, -11.686814506935113, -3.4085013273551485, -7.883267222633978, -5.408800560600037, 7.126441627425521, -4.350190708869523, 34729.690149410366, 85810.21750069057, -49102.58336382359]",0,0,
623,"[3011.68882564285, 1517.4272303525704, 8441.161211960312, 5.122620013655275, 3.907980586910418, 0.236313116147737, 5.900016520483867, 3.736790215794855, 6.660368527975731, -7.319935202688799, -9.557916968284943, -7.40085943769515, -66718.42121474142, 118576.8348597851, -159491.7875780513]",0,0,
624,"[-5837.681851165586, -8352.098236906653, 5637.232570649576, 3.4419351174685873, 1.4525727581048318, 5.470063453018381, -3.48817931079118, -0.12956573083387468, 10.06105908364335, 9.480523190352923, -10.706314369673361, 1.4397873014857812, 123079.8007653561, 35665.763240181754, -96935.90632587124]",0,0,
625,"[7725.6696329295955, 3991.4377553548347, 508.0317205144329, 3.389383175466799, 0.5144867505870734, 4.637547185292406, 5.851077133006932, 3.677873739488996, 11.489138443546523, -8.674432307282437, -6.507510487534767, 5.2857473871248395, 63460.236650039704, 38836.604598897306, -252530.36834127243]",0,0,
626,"[-2483.9766021749665, 7568.268576484461, 3803.6589660379686, 5.062620316604185, 0.5223820490994959, 4.895152001783224, 6.196149641803366, 3.6204987581794636, -0.3355905778364967, 7.075089944930209, 3.4801241221225894, 3.8412231377562875, 63839.3714773565, 137841.9034108576, -209935.97972502367]","[array([-79.41656,  62.96253, -94.57605]), array([ 79.41656, -62.96253,  94.57605])]","[array([178150.74360523, 727439.98313941, 572947.09819664]), array([178150.74360523, 727439.98313941, 572947.09819664])]",
627,"[-5237.8675463565005, 3070.6169756332383, -7438.2637857084255, 0.9536809226330556, 3.6190550025828174, 4.096588718301305, 5.586722251344597, 8.573315234177205, -2.860251288906835, -4.533866546748026, 1.0641537773055436, -6.19497797093415, -125758.24552458571, -116461.72935321802, -303795.635100644]",0,0,
628,"[2615.8234082376493, 8877.578054528396, -3247.275831400938, 3.9592135219962894, 4.996528060149389, 1.0936900833312635, -5.683400434352371, 7.58791941397762, 7.843112234537749, 11.587112537455308, 1.0278605673924943, -2.275599034936347, -142315.24697365277, 90165.80345313714, -14914.187017784803]","[array([-68.11804, -75.14325,  35.76072]), array([ 68.11804,  75.14325, -35.76072])]","[array([140867.88387067, 322481.13380661, 402649.27200974]), array([140867.88387067, 322481.13380661, 402649.27200974])]",
629,"[6477.716471743464, -6253.490022044394, -5430.15298455086, 2.5023693606733857, 0.6594438013187283, 4.424022768559185, 8.694733665256784, 9.728113880338853, -3.597977811738124, -0.26395932368893327, -7.678449289127073, 7.885868082993362, -122470.80370521784, -87417.21646354889, -369084.10370783415]","[array([-138.87195,  -67.43891, -123.24909])]","[array([ 347707.72764012,  827307.71712978, 1035364.92680911])]",
630,"[-4860.319527712118, -4701.214603825941, -7518.69388749941, 1.1699904550569897, 2.937426183268129, 1.6187658693459506, -4.311666241189025, -1.0689552298614053, -0.17960564199828788, -11.850054985971598, 2.145007004676687, -4.891621248376762, -81152.26817663883, -15354.281765616004, -114804.97179034527]",0,0,
631,"[6848.854365027259, -5474.923935930649, 2141.1589942273586, 1.2686409731933534, 1.7290454177024344, 1.2326165742803135, -5.153412683173793, -3.2795677970613584, 1.3401648078350874, 8.458919006780423, -10.876420862716786, 3.2367192365328403, 58630.671621728165, -139345.07627048113, -163569.6611538532]",0,0,
632,"[5814.529257143482, 3346.359097371407, -7522.902651686045, 1.0666286776406309, 3.4226653558323186, 1.8086119264579203, 4.489073032696005, 2.005669353666761, 3.759593994713505, -8.058573968761966, -7.3562598643977415, -5.662560485363286, 51456.64802406484, 126826.81712765835, -260888.57550883907]",0,0,
633,"[5713.067663488642, 4702.604353054116, -9892.489536643554, 3.5712475760902462, 3.271117133400301, 5.982676057938334, -10.950249743924148, 2.874656282395062, -4.622181909061301, -9.84180629677367, -2.2070422954565494, 2.9234090046309866, 147201.90920247673, 41470.06936944189, -201163.3478008913]",0,0,
634,"[-5693.126281563319, 4919.715311342736, -6401.238518892458, 5.286847585792705, 2.8667761318635767, 0.40427223609332463, -3.4780590231696173, 9.665790274348993, 2.4455640536200782, -1.5933763437906165, 4.644329958853305, 0.9462208073316454, -62536.87969960764, 76931.7857409752, -221487.7794696454]","[array([ -94.10047,    9.77762, -173.63961]), array([ 94.10047,  -9.77762, 173.63961])]","[array([816117.02641061, 727914.54546298, 221120.06084982]), array([816117.02641061, 727914.54546298, 221120.06084982])]",
635,"[-3032.7368225844302, -7561.4756319363005, -8713.928901551335, 0.7998827770231767, 2.0731800370256255, 1.023301403044658, -3.269948162633492, 0.15333301868473548, 10.61178199944192, -2.2405865124092976, -10.47084492324761, 7.963538205850067, -124786.32524825195, -95757.16652464983, -228388.4599173573]",0,0,
636,"[3153.8645282265807, -715.0207412721138, 5548.298492469499, 5.369436460523459, 2.1692461471739275, 5.096056643369545, 3.6559331127760792, -3.1292221820512056, -5.243081452254504, 11.951673646913008, -3.164015810920599, -4.430003453185829, -106131.70089782303, -48772.797771411075, -308901.73994208756]","[array([-445.53161,  -19.09465, -451.88653]), array([445.53161,  19.09465, 451.88653])]","[array([16855657.3813348 ,   634512.27136169,  3622794.0507819 ]), array([16855657.3813348 ,   634512.27136169,  3622794.0507819 ])]",
637,"[1572.4100651882964, -857.2015020337112, 1851.8473793951543, 2.902498144781803, 2.2863986564201335, 3.5802551983606077, -8.918258127293669, -1.1171741910767423, 10.769758550826282, -2.0010928416487292, -7.692590877085161, 2.090832417824876, 91670.80077277924, -131043.03173485238, -289262.8549202818]",0,0,
638,"[-5250.742695419097, 6958.409270939093, 2143.4649310917303, 2.7095136122056185, 1.1875309034554888, 3.7869970820389516, -6.152676939909071, -0.1541150445007533, -3.952570681840541, -0.9569724117705096, 2.829545921074038, 7.578926557598898, 54034.126905226294, -50252.61951237504, -139413.0613565603]",0,0,
639,"[-2269.9516374803716, -8350.87250093365, 4187.284212406501, 1.370015991864885, 1.122381434011745, 1.0484111701392043, -8.723548019519866, 9.46258923263288, 3.6375552794002584, 2.9417841534148987, -1.5480339808355996, -1.3164817799642101, -131744.52846478947, 143800.33008643216, -390437.12876142474]","[array([-193.79237,   17.04738, -214.68847]), array([193.79237, -17.04738, 214.68847])]","[array([308370.91003083, 838997.74379145, 751548.91399196]), array([308370.91003083, 838997.74379145, 751548.91399196])]",
640,"[1613.4366518909974, 6808.684983593492, -9540.683791343525, 4.903887632685994, 5.345542799822829, 2.747565455470035, 11.603212371750924, 4.78458496862042, -2.665953419422493, -3.770858947944289, -3.887130397584478, 2.6850723445515587, 97003.61365822743, -82453.23388465347, -321252.5471829342]","[array([-136.768  ,    1.56876, -154.76836]), array([136.768  ,  -1.56876, 154.76836])]","[array([1319488.9425016 ,  604719.00155784,  306383.56025135]), array([1319488.9425016 ,  604719.00155784,  306383.56025135])]",
641,"[-3464.1776141303617, 176.81391187644294, -345.0553498513509, 5.189259802392129, 1.0218303539826237, 4.0392228335192915, -5.413672785993507, -2.6658855916252255, -4.760729084236489, -5.8067390022856475, -1.6035757552453838, 7.416511182538365, -140326.16845809345, 24780.992341452307, -316216.65469670144]",0,0,
642,"[-2673.562367283984, 619.2323361256549, 6516.92548037654, 0.8410120720309044, 5.879781229853286, 4.745382804713561, 0.2828830986892079, -1.2970132972112642, 5.650820204509339, 3.657035617665656, -12.153863197957318, 0.6832233896314843, 31789.321958558197, -145270.61213884343, -74072.71580947144]",0,0,
643,"[6336.787308938077, 5239.95307831014, 4978.719532833673, 4.264948713636396, 0.4335983841235822, 5.129428663458163, 4.5929239353264855, -5.1829310151931, 5.348740580307124, -4.537038304583817, -1.3985112117482714, -10.528108984878589, -18034.244685003563, -138676.31301236435, -93177.62886880472]",0,0,
644,"[-6988.408156439078, -4753.659883346133, -4594.282738730171, 2.1557165488350627, 4.464763931748741, 2.453869758031675, 12.327322575739036, 6.53458215186436, 5.364799547828261, 6.607379398151718, -4.673283987789644, 0.21600973385437428, -94974.38940690184, -104843.10652347184, -360664.2517209289]","[array([-127.74291,  -36.45852, -133.96805])]","[array([992433.87296227, 451694.36058023, 732898.04677514])]",
645,"[50.2708747533361, 4260.587423633278, 7164.215687399406, 1.988507185819885, 3.9910807023689707, 2.338608513142366, -5.158881923485434, -0.9835983294955168, -1.140381697306129, -12.50186060999664, 6.856577287975696, -2.6966022928369497, 124949.6998778184, -93340.19482238992, -224000.27821747478]",0,0,
646,"[5699.636330437008, -5562.077548500702, -2373.622188533611, 4.865699597642294, 3.7130999506281115, 0.43638326905008984, 2.2642958438136684, -5.239255069308178, 10.851001960359596, 0.5590271608189141, -5.681555962504429, -3.4628368516074968, -68942.06761520049, -85121.1316802102, -373023.32565277145]",0,0,
647,"[-1141.0895997564858, -1667.1193856489099, 7429.758922970032, 3.3069578655128145, 4.081536897274194, 3.9340566899094176, 4.950145319884694, -6.383497543385445, 11.848950637528048, 8.22009688054099, -2.8296640341157513, 6.478037321037643, -102089.47198259179, 149962.2373468842, -73057.57883747126]",0,0,
648,"[8134.263672281744, 6029.802800261361, 4975.387479034001, 0.49586849958795653, 2.413584570054742, 2.927723227198001, -7.346591702318955, 7.133199569752897, -3.6816871008375314, -8.464658342515214, -2.796076862581627, -10.07741757560008, 38954.88117431424, -139178.83972281578, -156816.66638896262]",0,0,
649,"[-2587.518731183849, 786.2098345490431, 5319.156511363668, 4.686357287213204, 2.771020523491457, 3.5199405610198067, 8.730560580776753, -4.436767052789503, 4.322767642110755, -10.931926340096862, -4.574413806376007, -12.390588520123393, -86066.17218297417, -34194.584867285594, -157343.6670245071]",0,0,
650,"[4860.536308091485, -7970.910281938619, 7504.938920127592, 5.319366601925608, 4.472258563053129, 0.2177907735024266, 4.0985651772640495, -4.83794838772397, 6.9997013604481975, 3.302182234254964, -4.7910288410509425, 1.6891640669542145, 115357.46986773587, -138737.66019679327, -47937.66896941664]",0,0,
651,"[488.504440118606, -3465.5327829311937, 5552.061161835969, 3.0570305084089506, 3.7456302040982004, 3.978839870072338, 9.47948560164581, -6.79258148949909, 5.353075321220125, 6.570976130203569, 5.6718988617368105, 0.6848490539145118, 128255.48001916718, 11917.519513968815, -279998.00755613286]","[array([-106.8255 ,   40.01345, -103.4999 ]), array([106.8255 , -40.01345, 103.4999 ])]","[array([337500.34917436, 692814.89168266, 623884.81254984]), array([337500.34917436, 692814.89168266, 623884.81254984])]",
652,"[-3896.463375480632, -9857.44590707696, 7840.383570308903, 3.154927842769769, 3.2616266766697244, 3.2874205210710157, -6.3248541501123885, 11.7559495307429, 5.102303494512528, -2.676727577775175, -0.8282895407928201, -9.010768028318097, -63613.0722459064, -138318.57121887043, -196218.52739907813]",0,0,
653,"[-2255.6837772232648, -658.8395446532631, -4598.455320160868, 1.1291561465918933, 3.938453684977637, 1.0765206154917029, 5.761005352077941, 10.959057843512696, 2.882813835108742, 8.405053172353053, 1.1182314833694562, -11.636078016379319, -28184.42465579971, 86524.3329011089, -4183.525357004313]",0,0,
654,"[-9389.55352401994, -6189.527095699197, 6165.942413515566, 3.102119079199915, 3.9090754326093453, 0.5599813045219939, -10.376840354990694, 10.084466430223912, -6.014394119904378, 10.036286179855193, -2.1654262933647477, 3.8153566613795498, -66586.24020294983, -15753.343836683722, -140235.22519912594]","[array([-325.87444,   -7.47224, -504.17505]), array([325.87444,   7.47224, 504.17505])]","[array([ 259703.38784297, 3761065.81399188, 4031345.53087064]), array([ 259703.38784297, 3761065.81399188, 4031345.53087064])]",
655,"[381.96903916934025, 8670.581373948768, 5192.408958299808, 4.826853561966157, 5.19107627234916, 2.9853444670645395, -8.692554324651837, 5.1405911397139175, 9.040947749208375, -2.619464491075158, -6.07455293251074, 2.7247982798983816, -51505.099436219985, -106269.28263637301, -159827.6841572265]",0,0,
656,"[-8070.83980066951, 3759.542631174507, 8275.604998579063, 0.963451625999947, 1.3405397140469235, 0.36517400533363686, 11.259882666224794, 3.904152460682967, -6.358808853814147, 4.7542746116115, 7.185467006291496, -11.407867489978678, -38772.87057878886, -117094.13585226936, -355697.4756566132]",0,0,
657,"[6037.9928087875305, 529.4205076878261, -1853.31161751731, 4.575266292702779, 3.6913159015268775, 3.876133241568566, 3.663970627109787, -3.145090097139743, 8.763088155427685, -1.954676177433182, -9.573109838470799, 3.962360452949781, 95668.28014962527, 111463.06142284907, -288453.37070863176]",0,0,
658,"[-5790.727440940917, 462.1818166628618, -1689.5527378405022, 4.573735898650017, 0.4377242400113922, 0.7357218828392269, 6.254517193854319, -7.217865412256037, -1.1522365526736387, 3.6376628073409307, -11.616665282200904, -0.14840237376365017, -130502.39382684161, 106748.80401477174, -246441.08748170375]",0,0,
659,"[-5021.867077863031, -4926.538718626896, -4493.071688543271, 4.214872043517878, 3.98889037104396, 5.5253304011791196, 12.093420511985205, -1.162917762483647, -4.535308215963745, 5.137850606736695, -5.133869400021669, 7.889162312103409, -37004.42694310329, -88153.92292761554, -178543.95970268873]","[array([ -45.19877, -108.33776, -112.81842]), array([ 45.19877, 108.33776, 112.81842])]","[array([1152295.99353849,  539244.12327882,  112272.49310741]), array([1152295.99353849,  539244.12327882,  112272.49310741])]",
660,"[-8953.437721598044, -7987.661972818816, 9927.047803954934, 1.5435805782042091, 2.211581365212382, 4.18676096773713, 11.081823923083796, 8.320689738203129, 10.544894987057276, 11.159281114443864, 1.0614377324700186, -10.53147839304273, -42126.12507650549, 100454.11891219101, -362650.01157904876]","[array([-209.51139,    3.22244, -167.99969]), array([209.51139,  -3.22244, 167.99969])]","[array([ 655158.54166231, 1560310.7582541 , 2514640.83475825]), array([ 655158.54166231, 1560310.7582541 , 2514640.83475825])]",
661,"[9577.349601205675, -7310.274854375242, 5281.120486299864, 1.9967265539008907, 4.617426402573209, 3.171780468468115, -8.650207120507947, 3.4693936395591436, -7.2326033807858465, 2.601883285960527, -2.5365580003974824, 1.9533685898648976, -104798.59557495179, -52174.272982164155, -153431.15089954282]",0,0,
662,"[7572.796564970853, 9996.912567501138, -6137.788280148106, 5.571794326546703, 1.9858240733856753, 2.8054877612156273, 12.526225572589794, 2.843007208094013, -3.2769640718146302, 3.4459123401368714, -4.562533835419828, -8.721785767336893, 80773.81476912857, 27704.601635636907, -226855.5982699381]",0,0,
663,"[-3897.9097802404203, -9446.84805240834, -7188.715762110174, 1.8283746618939, 0.2999310433829033, 1.80038154088556, 7.065036036725431, 6.86270262016118, 0.18120707909255174, 4.099583514669266, -12.265998003833838, 1.0585087569616398, 66894.33735387312, 105940.03107223223, -325741.3972576522]",0,0,
664,"[8202.502276445008, 437.9266473575535, 9143.634435584976, 4.974959277683608, 2.102211947268456, 2.9683753086165416, 9.351411689669863, 8.701299212951032, 0.19827294164980813, -11.302507310027412, -10.382937909537253, 7.203662023848214, -44932.60689705884, -29836.91978087045, -88203.37066317338]","[array([ -76.9103 , -110.95663,  -86.49509])]","[array([542492.19678001, 233139.56913494, 179628.27756417])]",
665,"[-220.98420897162578, -1072.6490639115036, -1716.4472258589685, 2.7594296086936225, 2.3161740758101037, 4.857982656690461, -7.738665197737309, -5.921103339682128, -3.1281237911943096, 8.35938579721655, 4.300042706297212, -8.885070929813065, -28873.026274444157, 118936.67567945505, -130095.89032798132]",0,0,
666,"[8011.649184624843, 557.9629009942328, 9116.594161195357, 0.5137176752469377, 2.4836064429382065, 3.8572694200772806, -2.2833221533406984, -3.1540670800715436, -6.983154754211617, -10.448371897698213, -1.1710415010752442, 7.692769382620671, 56669.44360989687, -138496.8812716851, -81247.13839211175]",0,0,
667,"[7386.922068477554, -5344.181927218438, -8012.163269423305, 2.0968150108224544, 2.1202597631406586, 5.813857275083892, -6.153068985649948, -7.6738162747350565, 9.252153132511086, 0.012324572322887306, 0.15475300032888128, 1.7824492030335861, 141242.95206352446, 70800.53342679577, -265208.7947166427]",0,0,
668,"[-1590.4907733975797, -3991.196161935808, 523.449657951036, 4.070222246934949, 2.390032183291183, 5.257709138450472, -4.022878481673516, 11.062615233831202, 11.301275061099258, -8.109193673641707, -0.3906124649838496, -7.769664249682401, 118250.06290152157, -116586.36304222225, -128430.25539793592]","[array([-65.70767, -29.6667 , -73.50461])]","[array([411840.41227469, 211854.82144675,  40072.79794512])]",
669,"[7183.260873623629, -9126.110965380767, -6073.451842279836, 1.7176373426357934, 3.9384405464995886, 3.5217451005281504, 2.990072994870303, 9.14386551454077, 8.061238064987126, -5.405095264669337, -10.992523817803027, 1.45847035951682, -141451.142060298, -143186.13885453166, -265965.0829910876]","[array([-178.98103, -163.90487, -104.87585]), array([178.98103, 163.90487, 104.87585])]","[array([1702746.79577296,  330395.41722163,  772506.26991657]), array([1702746.79577296,  330395.41722163,  772506.26991657])]",
670,"[-3316.1484666214046, 7648.960291701147, 5849.370128065515, 5.68338355952772, 4.777253770683123, 4.465122259249106, -10.945638443707043, -4.750208635760526, 9.825821213048094, 4.8221175999102215, 6.2685865898350315, -5.354042975389633, 63763.380641442054, -132642.92246941605, -53174.876050290186]","[array([-73.7686 , 102.34352,  65.92827]), array([  73.7686 , -102.34352,  -65.92827])]","[array([740515.92601482, 102206.26542275, 279022.05048684]), array([740515.92601482, 102206.26542275, 279022.05048684])]",
671,"[3844.0918201849945, -9488.769509085461, 6846.130617893188, 1.9774326191469367, 1.9403557755621084, 3.938097312169691, -7.936489229694433, 2.4951353240423124, 1.6120133105145182, 11.028814166220634, -7.665101964381704, -5.193286454026166, -14238.349998680846, -124949.27715814931, -45107.04816479504]","[array([ -94.99877, -441.50123, -378.02747])]","[array([7632424.22717813,  328502.82551509,  222767.72278378])]",
672,"[4515.419603997709, 8812.251203397944, -2587.2690559918365, 5.096973774521207, 2.512669794042622, 3.813813293153818, 10.000191448685182, -3.009672835661549, -0.9974613044013498, 10.576616205121898, -9.490865473663014, -9.223526561656112, 86279.51841883827, -146792.18018245685, -19802.146766223304]",0,0,
673,"[-9376.986232992234, -4097.352880875753, 7699.586915713935, 2.429195520618899, 2.667814380548187, 4.553750749938324, 6.4307907760224765, 4.7731176122149, 12.274503721422597, -9.73063243295784, -5.118001646177616, 3.995967257731646, 43294.121913062554, -119447.33944150235, -241809.491075635]","[array([ -64.05428, -102.4903 ,  -97.56126])]","[array([755774.4962023, 306676.0427235, 258135.7671908])]",
674,"[-6168.745072584507, -6351.172235167049, -5096.147555954296, 2.3640899353282387, 5.1182177837407155, 3.494934509527959, -3.796221036584022, -2.050979015794259, -5.805125978638273, 3.74666173406915, 7.129175192194921, -0.5391015462303681, -124529.08038437703, 34712.87616279052, -351306.82052237843]",0,0,
675,"[5128.209363858807, -9062.929981620564, 8401.263332633971, 0.15228915343922067, 2.094176187829278, 5.660454276523627, 12.198985792840446, 7.7556864382640125, 9.63601319435525, -0.8877826261885673, 1.5949573902351322, -8.994070515457821, 17442.829827881447, 12942.62133650569, -315999.3206084762]","[array([-408.97206,    2.15021, -162.46354]), array([408.97206,  -2.15021, 162.46354])]","[array([ 316643.74749668, 2003500.82081838, 4295759.17263321]), array([ 316643.74749668, 2003500.82081838, 4295759.17263321])]",
676,"[-3727.7040419496243, -1801.7843642713597, -5592.6739594561495, 1.249732274512892, 4.8558581843397235, 0.2599559858547654, -1.7411533823614693, -1.627938035249998, -5.579297710093416, 11.482502602034504, -10.646091047731879, -1.137927557685023, -125011.14078226394, -26374.179998659136, -214949.4729419835]",0,0,
677,"[6217.315259284682, -9195.923299193293, -4795.666518765953, 1.6786686988394448, 3.168018490580749, 5.417881788027883, -4.519442074778269, -5.934892944226023, 6.81078624520309, -2.732836501801467, -0.3287378109904786, -8.645972914978763, -65275.1607976503, 95566.93943542699, -380263.2942150849]",0,0,
678,"[497.3185338626445, -7726.9107066102415, -7243.631793414446, 4.561504875315621, 1.6945507124001264, 4.296780102135034, -9.006924445414953, 5.167791813913871, -3.92084013955916, 9.534771419391902, -4.795286908771129, -7.940554670156101, -22486.46663239968, -9832.737271883176, -262106.6959572229]",0,0,
679,"[3907.3296351363715, 8838.456633951471, 2706.4964944033054, 2.286369347867558, 1.927551352641293, 1.4939835404198554, -10.953830515955316, 6.282300258871713, 11.951201273449449, -7.898641984093296, -11.814405497231316, 5.94129441294265, -48978.5874692974, 138930.10684253764, -70591.6378607839]",0,0,
680,"[-2158.9863276082215, -7142.657872201438, -2876.396725779844, 1.066335410015824, 1.6543276322350884, 2.369250903519059, -4.895929584222691, 8.857815961563283, 3.457332934047649, -10.830600879306957, 3.7834086890285725, -9.626863172418354, -108594.332057302, 53176.89532819574, -154680.72897211157]",0,0,
681,"[-3869.9443015937795, -4729.947353800188, 4695.2824470771175, 5.266494908833884, 5.73245667875363, 1.110044478831537, -0.3478606045227064, -4.6419454674450495, 8.230776944336053, -3.4809691786135684, -2.9229499520502653, 5.050985267764322, -79022.04245567664, 73972.54990958527, -52219.0101683042]",0,0,
682,"[-988.3286598448176, -4845.770827446409, -2253.992389169348, 2.3141159341527353, 1.880629120052919, 2.58245628149444, -1.722311795308947, 10.170047385888687, 3.3896323588968613, -8.063506703422895, -4.597085294866962, -2.0837067159298623, -24250.47858242139, 10838.398151069618, -288704.4744535721]",0,0,
683,"[-1590.871671918645, -1105.4902523117835, 2572.716039762301, 5.022863818699321, 1.8389644795048161, 2.7644319937026687, 2.8928112278148497, -7.64128056643334, -2.327763185575397, -3.5536847633799606, 2.0067411958302106, -10.831233787561976, -18831.141503160674, 125901.95172469167, -306424.6566683733]",0,0,
684,"[5600.2642087308905, -903.7369667162184, -6970.136403194856, 1.300145371732541, 4.599612440966794, 1.8991324179164961, -11.73572650770572, -3.5073066729557434, 9.735709230006862, 10.288069109154137, -0.1132386999493491, -6.135429002291838, -42688.871497577915, 147387.74845359073, -157883.37151838647]","[array([ -98.66898,  159.12914, -197.65876]), array([  98.66898, -159.12914,  197.65876])]","[array([1571297.09738115,  395889.85099815,  260935.08390687]), array([1571297.09738115,  395889.85099815,  260935.08390687])]",
685,"[3997.077503002216, -3095.206199164795, 5840.0067294924975, 1.3402364969166995, 1.9498882505363238, 4.186159585374841, 3.2924434210848847, -6.973031554223281, 12.413826935994106, -10.25993605370457, -4.685397696454813, -8.165680908072687, -148086.43634144423, 75108.21391193633, -342918.1676776502]",0,0,
