,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
358,"[-4655.048337931633, 3016.885223387382, -83.6248049738897, 5.921769094629327, 0.7911213162660831, 3.239182641927135, -3.042106759791622, 1.0571270054135624, 4.17394757704629, -6.5759633511924065, -2.7214841635006923, -9.488492086626385, -75411.27612566939, 83006.68957890285, -333138.5932866676]",0,0,
359,"[-5300.954947920489, -2979.6082846722456, 4980.613328060972, 4.16715291024082, 5.613372252083864, 1.142549741105472, 3.626389778704482, -4.825419182869124, 0.4617624324487508, -8.773460087794277, -3.953507684813504, 5.082947393502959, 123455.14528858679, 70569.85740436453, -6324.380757186445]",0,0,
360,"[3475.9021541630336, 8873.725422005944, 6751.410423107645, 4.348641339197232, 1.6129663271089094, 5.960504730914162, 10.444267137046708, 11.471323163500394, 12.038086770025863, -10.697552313222346, -9.870760470093574, 2.118114386424752, 137520.34889799304, 62503.88872540975, -208109.63312018258]","[array([-109.32081,  147.27482,  -64.68257]), array([ 109.32081, -147.27482,   64.68257])]","[array([928142.12348607, 569476.64612345, 329502.73431578]), array([928142.12348607, 569476.64612345, 329502.73431578])]",
361,"[-5551.896893095318, -5823.443983774408, 7202.55076504399, 3.032277620005633, 5.942537835073935, 5.635748387149875, -1.390857877825674, -1.0045437936479065, 2.673653409365887, 11.44124232064506, -2.8773273464503237, 1.450143848765391, 15196.420827555092, 34039.50011906907, -278769.0836954545]","[array([-110.80055,   26.33499, -101.42652]), array([110.80055, -26.33499, 101.42652])]","[array([830583.16171781, 536361.64318912, 194857.46467941]), array([830583.16171781, 536361.64318912, 194857.46467941])]",
362,"[-5335.261692554604, -9904.52004642881, 9597.087646453045, 3.6006047177407714, 3.2650767657947712, 5.9428047554574706, 10.790448426645668, -4.004227267824613, 10.664536900205757, -1.2329895480302167, -0.9653277506471021, 0.0661389451058838, -99190.35800687804, -34356.617914047776, -51491.075284030056]","[array([-44.6182 , -76.00782, -67.10426])]","[array([ 98940.58291977, 314072.39641744, 417441.77758543])]",
363,"[-7597.076397024681, 2682.968173138346, -376.27967768173403, 5.962558791126804, 1.133704977426136, 5.838733147921141, -11.502769123944109, 1.7155305752306518, 6.723339081975995, -3.2955064369863383, 6.843945371794536, 4.0214752412598855, -8566.768328893115, 32918.04446923293, -138998.49041222525]",0,0,
364,"[1632.5864586386979, -177.01704014744246, 4241.155322639743, 4.559573656674062, 3.1931650895972368, 5.708022374956935, 7.8816740932465095, 4.901978325616151, 2.155691367667643, 7.16770592576092, -10.684436259523133, -3.2873668769239526, -110041.63139819041, 24366.609503710963, -311223.513961577]","[array([-135.31204,  -31.64152, -129.24209])]","[array([1451427.35187551,  657639.96946359,  361048.46232231])]",
365,"[-57.477677856530136, -3226.531866135673, -6223.059113003186, 3.0174335701146067, 4.220523975076778, 4.990667297582305, -8.8838508956329, -7.136380480053548, 3.9541938339166034, 1.0797452643111747, -7.766608243290077, 2.5354994649011005, 148032.28890717385, -127099.71244697693, -233788.19539486722]",0,0,
366,"[5949.508113785247, 7215.561093845881, -6116.668726124128, 3.445793655145613, 3.9424223541237673, 1.2295193439070888, -1.1400092422102759, -3.87694063270205, -7.806280432668542, -4.080294222686646, 7.116529185650215, -4.692217990580141, 11644.861680823029, 122623.476423305, -52677.00778610859]",0,0,
367,"[-8444.12613653087, 3574.7325199606857, 1506.3345014535007, 0.14898308027097687, 0.8454371478533338, 1.391085925383078, 11.036780448188303, 11.372230307684692, 8.8157317832191, 5.918182438808884, -6.688160547513738, 3.2361474318100605, -2793.045753286744, 96228.20682631925, -327923.757743987]","[array([-114.82777,   17.87509, -104.12966]), array([114.82777, -17.87509, 104.12966])]","[array([ 89665.33324814, 680997.57536907, 585578.04440979]), array([ 89665.33324814, 680997.57536907, 585578.04440979])]",
368,"[2152.635764001201, 865.5432997233238, 4739.609464837726, 3.883735449800416, 0.9272028389449429, 0.9211814845546604, 6.398472643960972, -1.1938387850753358, -0.7780997400662937, 1.5137263342678295, -10.393320585306954, -7.027325772166005, 88150.72416460159, 11519.902823881886, -323148.07402113033]",0,0,
369,"[8589.072889368166, 5588.623521351343, -3408.7764099368223, 1.835078311384768, 1.230179648631426, 2.245497065557392, -2.5031971048552037, 0.5282370728146422, -2.9777756317830004, -7.583104608444845, -2.9586429943545323, 7.193146330580486, 59623.761791508296, 121481.37141799182, -162608.01169098637]",0,0,
370,"[937.8371934724819, -79.32272236616882, 5135.662484316019, 0.8326990564711997, 4.628827955371132, 2.286075535355349, 5.7882479878039454, -3.908910668196822, 7.372954175250836, 9.782353183226135, 5.102774048864479, -0.997780080821645, -95670.80358735348, 142722.66490518174, -88439.59005683538]","[array([  -3.10605,   88.29825, -109.33314]), array([  3.10605, -88.29825, 109.33314])]","[array([604122.7463928 , 310939.87202666, 276830.51939254]), array([604122.7463928 , 310939.87202666, 276830.51939254])]",
371,"[-672.3358316961003, -8373.044035416311, -733.6421431624185, 0.1825267099663414, 4.060848022485253, 3.59586815947707, 6.608355787705481, 1.2632303385241421, 5.89207477520185, 6.213762893211708, -1.201488651545958, -2.654638730125919, -125120.92077079885, 50174.36573686835, -115885.33252807328]","[array([-164.24077,  -23.61962,  -71.48097])]","[array([ 96201.70249493, 753213.97443826, 391394.45913599])]",
372,"[3966.355788556415, -5328.248636547881, -2922.195367892844, 4.137234858376911, 0.5331133000524446, 4.533576293349895, -8.386973087294049, -6.501449069614845, -6.92567769805733, 0.4025774866761189, 6.069809340261969, -10.858968244622075, 81888.23577151794, -139963.0281011399, -242913.31307835414]",0,0,
373,"[9282.994267400394, 6017.082186992273, 6714.567883145221, 5.885316962263775, 2.36020139275711, 2.8163798812954153, 4.268379704465968, 0.5740037666833722, 7.323136184591689, 7.17461944941153, -2.097628868999614, -7.648785753570737, -19718.05584811025, 103265.90113880803, -7180.2129273561295]","[array([  -4.69041, -129.17858,  123.55749]), array([   4.69041,  129.17858, -123.55749])]","[array([355791.34854905, 230871.08099947, 634511.45702827]), array([355791.34854905, 230871.08099947, 634511.45702827])]",
374,"[6635.909405875656, -6235.6126203601025, -2133.315138501126, 1.4622082971798565, 4.89273342914716, 3.6708032877011627, -9.321706202883556, 10.72219980032482, 5.831978449486398, -0.25169749784910245, 0.778456495098256, -10.85047604544786, -26967.672606697917, 91872.51165946655, -343079.721678843]",0,0,
375,"[3445.497472884186, 7816.686152547252, -2343.322984778908, 3.7279925053670366, 4.600540026095405, 5.251512948519691, -4.6350973597961325, 3.0000128223617253, -1.139992972469929, 11.948724578039688, -9.51564577881115, 5.993646285713822, 117408.44606114371, 47481.01669650577, -367881.75042801065]","[array([-113.90515,  114.1876 , -135.84671]), array([ 113.90515, -114.1876 ,  135.84671])]","[array([1473672.32374869,  928678.55338357,  318210.95762028]), array([1473672.32374869,  928678.55338357,  318210.95762028])]",
376,"[-6789.098317338818, 2382.0003355549998, 2649.3497635255007, 3.7133035358646755, 1.980084052436564, 5.445147299402926, -7.104357708333613, 11.604282795572349, 11.213913358528426, 12.554021776138391, 1.5613272025978322, 5.914438817205458, 101495.03762601575, -120464.40051430781, -399742.2128754616]","[array([-88.59439,  -4.67423, -85.20167]), array([88.59439,  4.67423, 85.20167])]","[array([207451.81512492, 605257.18701579, 810478.84737643]), array([207451.81512492, 605257.18701579, 810478.84737643])]",
377,"[-5009.134129287671, -1311.2901224631532, 9458.318444364257, 4.7485784692400514, 3.8605713896912306, 0.9501437251671, 12.308935697587465, 5.580503457460564, 7.3835582078905535, -6.302373231541188, -7.708662221204218, 3.7582236216493214, -95566.69671501558, -46260.06933272883, -259516.7761649766]","[array([ -61.85412, -113.64636, -172.04426]), array([ 61.85412, 113.64636, 172.04426])]","[array([1104138.24388982,  151209.61834513,  657198.12276672]), array([1104138.24388982,  151209.61834513,  657198.12276672])]",
378,"[2189.307598466332, -325.4607473853048, 5006.7430612290245, 4.038999389494135, 2.774203271343681, 5.750317344717148, 0.9053305452136584, 6.766084849973513, 11.25645164090935, 4.94038373068987, -5.703233876326966, 2.265691665465191, 97729.93130765783, -73061.86533466578, -37288.772097891895]","[array([-40.18428,  78.44071,  45.179  ]), array([ 40.18428, -78.44071, -45.179  ])]","[array([356226.73809055,  54655.0808761 , 206428.43591117]), array([356226.73809055,  54655.0808761 , 206428.43591117])]",
379,"[-4049.853556365375, -9387.108898728742, -3523.2923870711465, 0.8423444949020888, 4.627082699773575, 4.7550946400817065, -0.8006785057014394, -1.954102894415965, 6.1905703052947185, 3.8579014319450735, -5.076121901643647, -4.574648507918813, -5019.406627565622, 95024.84973384201, -363638.18380774895]","[array([-190.17346,  128.94312, -174.19772]), array([ 190.17346, -128.94312,  174.19772])]","[array([2082472.59623198,  637243.19890407,  211775.17659408]), array([2082472.59623198,  637243.19890407,  211775.17659408])]",
380,"[31.462082373001977, 9914.801516097945, -7970.6175456936235, 3.4792553936693813, 3.5187570875503993, 2.884387175147692, 2.012927626165812, 4.853420569542266, 1.9964676874642393, 6.441740913875936, -6.52398294240798, 1.509422411504211, 29373.612180331722, 87064.97211024899, -338971.0249921684]","[array([-118.68841,   70.96918, -141.3382 ]), array([118.68841, -70.96918, 141.3382 ])]","[array([ 230471.79689721, 1035577.69543594,  700894.97209386]), array([ 230471.79689721, 1035577.69543594,  700894.97209386])]",
381,"[3957.072970977635, -7544.761263859618, 3225.4396407751938, 5.646695440756049, 3.96861907818363, 3.0558262683006685, -9.01450506572839, -5.297298945640054, 6.610379871231736, 1.4553677809309793, 5.102334472191149, -9.651079009133358, -122043.89484616154, 103436.30385632554, -211452.8203605881]","[array([-288.38367, -286.3564 , -235.41155]), array([-223.62671,  216.49048, -227.86195]), array([ 223.62671, -216.49048,  227.86195]), array([288.38367, 286.3564 , 235.41155])]","[array([6214530.35836418,  303937.55456175, 1661492.97691567]), array([3517847.16998922,  211149.62204605, 1673299.41231126]), array([3517847.16998922,  211149.62204605, 1673299.41231126]), array([6214530.35836418,  303937.55456175, 1661492.97691567])]",
382,"[-5388.598783386343, 5620.345586182328, 5846.54273552608, 4.062153445368323, 1.7946619600304101, 0.6942482158153432, -4.7463275175256, 5.693268147880055, 6.8663433631747495, 5.2207319446518845, -1.5286824467503646, -12.36538692617465, -135556.02247247807, 106114.10659976533, -125200.09978424065]","[array([ -88.07695, -128.01171,   53.80328]), array([ 88.07695, 128.01171, -53.80328])]","[array([487229.02306201, 260943.15001495,  61199.94044548]), array([487229.02306201, 260943.15001495,  61199.94044548])]",
383,"[-7511.304959061648, 2552.0812678364655, -7279.437646203925, 5.183173852872244, 4.103802149152976, 1.6402160947098718, -8.929400450548743, -7.438850221255679, 9.367249410283023, 3.4853227632478223, 0.8221811869864499, 6.192410683239423, -88560.1669085802, 117977.11739589833, -248260.9184847897]","[array([-106.91024, -109.85988,  -58.32404]), array([106.91024, 109.85988,  58.32404])]","[array([962583.96469637, 172305.64662051, 262762.30860619]), array([962583.96469637, 172305.64662051, 262762.30860619])]",
384,"[-2409.5858838710346, 439.7895600780794, -3290.9446098580993, 5.721903196042421, 0.8264106821049335, 2.4808698676678955, -2.8718200376439675, -3.1734541573117516, 0.20119956438708186, -5.350688614877671, 3.9880621678669677, 5.700129213615167, -131838.20457567507, 13936.423336328735, -132542.39187104942]",0,0,
385,"[9269.115992505474, -8856.149872018315, 9453.47223079162, 4.765680871038351, 3.239017863405638, 2.012026707976718, -6.756588569989389, -3.555298139366996, 1.8885384312100673, 10.575629992928938, -6.158410985835108, -3.0631977652151168, -92950.36161841077, 25867.378852989874, -207276.54822223514]",0,0,
386,"[-365.00807682797677, -8674.37981038561, -4029.8287496647945, 1.7648778995723204, 5.212729967807367, 0.41351679456478196, -5.375544507541073, 8.112272774204694, 8.2613463328006, 6.610672369593669, 0.5924009113407678, 3.4870388910557324, 68530.00041430371, 104583.54815267053, -347886.8337628857]","[array([-105.51239,   54.4661 , -122.50951]), array([105.51239, -54.4661 , 122.50951])]","[array([166943.73027901, 780318.88956432, 536699.51936927]), array([166943.73027901, 780318.88956432, 536699.51936927])]",
387,"[1770.236757309398, -6867.790353986964, -3601.519301088987, 2.5744947472624773, 3.962557588663193, 3.109651375681402, 10.80463410484706, 11.764380386395679, -0.7212846865007627, 5.92439358326785, -12.190590337338346, -3.0227943082870095, 34532.99082966993, 123657.25058896962, -257560.6353866201]","[array([-264.45565,   17.52987, -252.77872]), array([264.45565, -17.52987, 252.77872])]","[array([ 509264.61636986, 3138455.96151656, 2222616.57924988]), array([ 509264.61636986, 3138455.96151656, 2222616.57924988])]",
388,"[1052.702361628597, 2723.493644786644, 197.66593260778973, 0.19286795254367295, 3.6913697287421505, 3.8271079410833213, -4.795003397225306, 0.615692881418159, -1.2375581784397998, -11.06379354026157, 6.112445516835113, 4.800229438735048, -47452.64386333397, 18863.39159197663, -203794.937333189]",0,0,
389,"[-2380.096447896616, 5880.536758007047, 8875.701911253556, 5.184697030309439, 0.8591203471058975, 1.2163306977372002, -7.513323705371905, 0.8250979202730964, -5.514717351551809, 2.0116696280330952, 7.132636122342131, -0.39399616570489826, -132556.74543549615, 24600.313785879465, -31874.03926090873]",0,0,
390,"[-7494.066318769723, -8931.63899099974, 8789.022359885363, 2.276726772639091, 3.7072519262663923, 0.9488709429796507, -5.19963369702542, 8.160798748673407, 7.314291573809802, 7.070280525282591, -6.85620704031144, 1.4942423498813042, 2825.4707786843937, -10782.27016442112, -85071.93084678927]","[array([-44.25216, -16.53518, -86.12001])]","[array([220848.93657644,  83129.58980771,  54980.96751989])]",
391,"[-8845.235205844327, -350.1360688405548, -3313.194769208845, 4.762725602805975, 2.0256320067901568, 2.8088547323201905, 0.5950868022394467, 6.978855215747203, 0.3677761331991576, 2.318260622029264, -9.199855582614203, -7.467179123127311, -118004.68804150366, -87592.6162817913, -120609.59037425043]","[array([-548.26705, -264.93629, -647.54906])]","[array([21121716.03734248,   330907.53413734,  1356296.70304544])]",
392,"[3589.733349997048, 2546.8799132091463, -5954.4920610410945, 1.565028425737181, 3.38009771073486, 2.2540876362650137, 1.89341550234181, -4.70505709723632, 11.858738833010797, 11.07047860667091, 2.722249678209389, -4.811654420830683, 39095.184465182654, -10102.444541708799, -179035.62014948504]","[array([-98.76466,  13.55504, -83.15247]), array([ 98.76466, -13.55504,  83.15247])]","[array([368769.48586163, 263936.09655101, 209061.06585378]), array([368769.48586163, 263936.09655101, 209061.06585378])]",
393,"[-7144.275259414566, -8748.133099990935, 2489.1676037392226, 3.25084560446321, 2.798681899692975, 4.000477280493236, -2.07948241328719, 0.23974960817190905, -6.012982556544815, 5.12559192998053, -6.242229090314891, 4.269128374805792, 22023.38770841714, 79038.9746629842, -250688.58629247418]","[array([-149.49241,  272.21962, -272.58133]), array([ 149.49241, -272.21962,  272.58133])]","[array([4241271.57837222,  919297.50007107,  262531.60069745]), array([4241271.57837222,  919297.50007107,  262531.60069745])]",
394,"[-7344.191781687255, -3168.845395612838, -9009.36644632243, 0.607435593407426, 4.246959505040277, 2.256427305958457, 3.7517676708440035, -5.847799988098272, -5.039322563402912, 6.123618655633003, -10.992994665752457, -1.62553374429565, -84651.49242881034, 136406.59191535786, -72814.44771490002]",0,0,
395,"[-720.6510466411146, -6251.127165397549, -6176.381202297092, 3.568253025477738, 3.1132881477509815, 5.690361903743483, -6.413918544052648, 8.7206647732609, -0.38393577349356356, 7.571862163566191, -1.5910082355569148, 0.06800450845570438, 61404.934134026465, -84466.85247426614, -178226.1844038022]","[array([-105.19672,   -8.95786,  -93.98152]), array([105.19672,   8.95786,  93.98152])]","[array([755819.48069893, 338602.71506283, 152176.51352644]), array([755819.48069893, 338602.71506283, 152176.51352644])]",
396,"[9093.778746209882, 7314.904006179746, -4848.660214821592, 2.5436936035282662, 1.8761239558987342, 3.976600471372715, 4.476828755751701, -5.622915064878976, 12.431205069629733, 11.577501903184654, 6.884212650498707, -5.298889002637009, -64135.72666794842, -38158.61568935105, -95322.90146382857]","[array([-61.12066, -47.37292, -60.32835])]","[array([ 64145.82207553, 317960.41069843, 245058.50789931])]",
397,"[7153.419116781424, -7622.457333297089, -9799.026151661361, 5.253850308039195, 4.338257456838365, 3.3776591408900365, 6.482413992434385, -3.4438257330752675, 9.083451426537902, 5.079311847683908, 5.462979933463249, -10.5881780519405, 141477.89239722613, 72249.18498573895, -227450.54397102672]","[array([-122.32897,   55.43972, -135.47557]), array([122.32897, -55.43972, 135.47557])]","[array([1217217.51689054,  431576.08765825,  622464.27185186]), array([1217217.51689054,  431576.08765825,  622464.27185186])]",
398,"[6881.702199988347, 7489.869782183017, -7458.06746938755, 4.828747989241024, 0.7483501242413517, 4.854712082081999, -7.539235866850355, 8.156550922122932, 8.89024635738394, 10.364000604147684, 0.4028077570594597, 4.767650705217701, 125999.03807543649, -27452.343764823963, -313283.92192463623]","[array([-96.6755 ,  87.06509, -59.51236]), array([ 96.6755 , -87.06509,  59.51236])]","[array([ 84433.00168296, 664135.3523094 , 691632.92396425]), array([ 84433.00168296, 664135.3523094 , 691632.92396425])]",
399,"[-9598.994262480395, 959.2667567099998, -3907.488891583719, 4.258398775620789, 0.4479207651903535, 3.7009731696013612, -9.946660449056901, 7.865737402286792, 11.003747633886686, 1.2729528404734332, 4.746640826159421, 0.5485311656620304, -92053.55515104678, -132628.6098314223, -320961.18182453274]",0,0,
400,"[40.936417921859174, 1246.021807836907, 1217.4806903568006, 1.0101551711739716, 5.935525334485415, 5.20640705210904, -1.7927480837365337, -6.43255339152714, 2.4290459933173665, -8.676426411569993, 0.3993805207541534, -4.577026069182825, -72395.12121703783, -140057.24317120435, -232607.9954121226]",0,0,
401,"[3802.763780413148, -6662.267554656846, 9934.153711762265, 3.386284241596906, 2.4099760968260617, 0.29680745123535623, -6.724292952688001, 8.804374768423457, 7.870235798043721, 2.2194171475132993, 0.8935894843582268, 7.323911396629239, -81097.7874931482, 99974.19622842115, -332110.20970810595]","[array([-174.15462, -179.57037,  -26.10273]), array([ -60.87511,   22.44706, -166.06381]), array([ 60.87511, -22.44706, 166.06381]), array([174.15462, 179.57037,  26.10273])]","[array([ 137073.52948649, 1294483.7025339 , 1738952.39239625]), array([1076653.21182375,  107394.21804511,  522548.66287057]), array([1076653.21182375,  107394.21804511,  522548.66287057]), array([ 137073.52948649, 1294483.7025339 , 1738952.39239625])]",
402,"[-2095.173745106158, 9082.168961147545, 2970.068428700586, 0.7483319569379738, 0.5477144253583519, 0.9134916238138368, -5.5967145504443465, 4.089689003707543, 3.9601804683748636, -1.5974326951871216, -1.3032037118700064, -11.429710009163724, 30618.279517106625, 139458.68826822634, -212486.33343724196]",0,0,
403,"[-672.8242050823046, -8447.527907584012, 9994.861051132339, 0.1783580777657786, 2.8903028638063186, 3.319106048636764, -10.52201772426719, -7.517812591310638, 9.08582562526643, 7.559787017098216, -5.403197614022823, -12.22003537059072, 12172.558960063616, 102153.4282763495, -277689.4057965801]",0,0,
404,"[-5194.649398864526, 5843.75471997179, -1321.7527423988558, 0.25348285632971135, 3.1305746209768954, 5.999790248028273, 4.694322576670306, 11.708437149170752, 6.846726538681738, 9.806907154691796, 3.092511964203828, -8.664633430577602, 135350.94164142635, -146010.09548715706, -258049.4511587294]","[array([-645.05238,    3.03658, -294.0121 ]), array([645.05238,  -3.03658, 294.0121 ])]","[array([  347930.99125872,  5323655.56758258, 14619462.30676461]), array([  347930.99125872,  5323655.56758258, 14619462.30676461])]",
405,"[2040.1042155708947, -6958.1407135284735, -4532.610559222628, 1.8335171452743277, 0.8230878578118614, 3.905929939762008, 5.5856502058270365, 0.10522874313430464, -0.8950397020244338, -2.729457533641556, -3.638646119855016, 3.3290313631940514, -19831.303491507613, 14412.430766276782, -21015.792795149086]","[array([-49.62904, -24.32344, -25.56485]), array([  -5.23375, -122.61028,   86.25902]), array([  5.23375, 122.61028, -86.25902])]","[array([63784.68369947, 42463.92886997, 27143.24758145]), array([362639.07904709, 115490.35164683,   2176.68347972]), array([362639.07904709, 115490.35164683,   2176.68347972])]",
406,"[-3292.181443977709, -916.7121774253046, -9502.879223280823, 4.024069847211865, 4.574132172114183, 1.909496547751949, 7.572569381717361, -4.478162887587045, 3.9572568891142055, -3.9749603815639816, 0.22775762609365735, 2.6439840447919583, -144273.47474137, -126815.92153824677, -60054.04070913314]","[array([ -46.12338, -169.7476 , -203.75417])]","[array([1775936.81058154,  872978.30428559,  215096.22545782])]",
407,"[-2814.072973450574, -4596.004963354565, 9873.278699730592, 2.0583447127166896, 0.4799266567564704, 1.9119273838948847, -5.691629448691396, 0.6564952353902846, 1.0918722772368863, 9.18567084540344, -2.7844926581898193, -8.083671865527283, -145048.4187771605, 3484.465040809446, -143338.56077302826]",0,0,
408,"[-2605.263879776392, 7955.281901199367, 4790.963043824779, 4.3624116637046155, 1.8470514293531606, 1.504565398833048, 8.452500426061235, -3.015068820388816, 4.7852034728283765, 2.2592413936282387, -10.744973450084208, 7.804373278987306, 107827.00361762886, -140303.8591225677, -204873.71803928402]",0,0,
409,"[-8043.364442591456, 2411.4221036404815, 5093.524416683484, 2.7965297692373356, 4.884831185975617, 3.607973201290249, -11.971483071665928, 3.126287653595641, 1.7575836980107447, 1.6293948481384888, -6.655844287284033, -6.118714674016155, 128398.64326611039, -101104.91068885432, -222248.530718469]",0,0,
410,"[-2392.2853108434183, -7851.773965586992, -9959.853280364408, 2.4725079975636937, 4.1544467842899975, 0.9794783165051595, -6.230498567108801, 0.6768707177788436, 6.779037692377516, -1.3364530698002337, 1.8938915096487534, -6.108435630559225, 148875.53922460537, 10830.170244618523, -253717.65196002994]",0,0,
411,"[-4109.090532460371, -3243.0020824484855, 8855.310602838908, 5.741303864191237, 4.5730395850668835, 3.6722106103714305, 1.2263788467387453, 2.7988361271558855, 5.504203365105891, 3.4718994294954832, 6.58030177979191, -2.847073143150146, 89128.41372401247, 92193.16703522395, -163700.05727594305]","[array([-83.18237,  55.33711, -92.53682]), array([ 83.18237, -55.33711,  92.53682])]","[array([617745.39387393, 482051.13147163, 313433.01308533]), array([617745.39387393, 482051.13147163, 313433.01308533])]",
412,"[4186.470865539452, -4023.2578505772217, -3088.6030462558865, 4.758944169887186, 2.7987010956180187, 3.561352625615599, -5.2684736496470945, -3.6992399474326794, 7.92572762749233, -2.920807809012137, -5.311392801953216, 0.2977894198861559, -92858.26449215272, -25472.01497920575, -256748.08743130104]",0,0,
413,"[-8382.343015141001, -98.58733313474295, -3150.442003520635, 2.7134928300806087, 4.9818323153608155, 1.63215268461872, 4.431048151586481, 3.228988065715024, -2.619679023779163, 10.94121669989994, -8.10100498431345, -12.323127044263382, 95665.62481376386, -85111.04518718769, -394380.44901386934]",0,0,
414,"[3662.9857887102826, 227.44598785908784, -3596.336699125888, 0.9357205790688744, 4.151973998313897, 5.00914654137446, -10.507956272993745, 1.4415318213945252, -7.343477039151795, -11.505547381207279, -10.405421098999879, -0.9046526386587086, -126358.93128639928, 99774.14963201157, -302014.72859286336]",0,0,
415,"[-8433.60068977075, -2282.2368367023073, -7454.6775336558385, 3.357114494886139, 4.825713927036885, 3.082095818785641, 12.434507852644806, 2.377271432904303, 11.797376821152778, -3.4730479677719384, 5.477686534615355, -6.43170787427477, 98264.91361086979, -2822.949892447563, -339785.57483775454]","[array([-117.32874,   23.47514, -117.02001]), array([117.32874, -23.47514, 117.02001])]","[array([764077.78804648, 679887.46528201, 460388.92277628]), array([764077.78804648, 679887.46528201, 460388.92277628])]",
416,"[9168.535615135475, -26.45054332100881, -539.436481982686, 5.077973174781211, 4.485634165275232, 5.213563484497887, 8.663017246960607, 6.678925981947069, -1.0424432711329175, 12.450709418031867, 6.515093643520036, -2.3681032721979864, 72325.21664062701, -111468.4773365841, -119666.53435981966]","[array([-97.46245,  -5.63157, -95.75881]), array([97.46245,  5.63157, 95.75881])]","[array([850946.94660254, 255911.56137519, 548074.48831245]), array([850946.94660254, 255911.56137519, 548074.48831245])]",
417,"[-3973.261632459202, 6619.818967566334, 2041.3679144822145, 1.780775971538621, 2.9196253341369522, 1.909379793719667, -5.585904436965234, 11.67085036948352, 12.031864731233842, -5.054099407006043, -7.503679376226832, 2.3533293422649155, 64288.48588396469, 9247.497029486374, -295222.9833046191]",0,0,
418,"[3357.9612876731862, 7367.361198546099, 8960.239108801918, 5.853293198514355, 1.890005410322035, 1.3698257990600498, -7.841149755323579, 8.833914176082583, 10.853407308066473, -9.64909199105914, -5.078121371677465, -10.622139925375782, 103691.18565823484, 59204.90320689118, -247617.3914619892]",0,0,
419,"[6863.434675528886, -7727.497130429523, 2166.594703737379, 4.205739962672031, 0.7862823536921446, 4.170237556039103, 4.674963438381518, -3.823322459615561, 0.6756099871580776, -6.464600858638734, -11.233708604273916, -7.128586437361898, -72101.87153928893, -31628.95359646852, -106228.7362233476]",0,0,
420,"[-2012.2943305941062, -7988.0075930240755, -2225.0010286413626, 5.867245249540709, 0.3497263621527076, 3.802084171075972, 6.264795629700352, -5.645479447737733, 6.298377577333577, 0.5747522850963023, 0.3271631645313171, 5.877452224940587, -45724.18897369641, 7216.45518913542, -231650.10625335173]",0,0,
421,"[9259.173757158944, -3709.4754071765165, -4308.976874669484, 5.527426911354831, 1.3507414759361593, 3.233290926824908, 5.545257719246379, -3.888870620961292, 11.798380284685052, -6.910455502309264, 7.223089687671422, 1.4608117706729988, -136124.62847700456, -20110.692143532666, -264669.45989235886]","[array([-115.53651, -148.37258,  -60.31544])]","[array([228852.24485742, 999354.10143637, 677663.18764937])]",
422,"[-4726.062860872553, 7416.765243337199, -2238.6537218682333, 0.5843544085002652, 2.9068951727612333, 1.344064998226181, 7.667446353161214, 1.4493970906799643, 9.454977686008412, -8.99160145275124, -8.223266351428467, -9.193295057139725, -34463.842334330606, 118908.21927147784, -142890.30136219502]",0,0,
423,"[-6055.5442223173595, 6983.496396321272, -7061.878738966607, 3.71602762684654, 4.268482941839503, 2.616771473105653, -4.643518564935149, -0.35563405899193157, -0.46278995659657696, -11.44999373520415, -5.748296790016627, 2.1396553644171874, 123819.49669391586, -9525.844831548631, -91219.58826979733]",0,0,
424,"[1025.3129418451026, -2101.3334179584017, 6637.858331583178, 2.5687893623843, 5.459925123186135, 0.4171984937735369, -8.39460766228278, -4.677050400543635, -2.7809048705136084, 11.971884887169136, 3.689088947640741, 3.6881840469725766, -131904.6566940169, 54046.68596525086, -111991.78684127494]","[array([-120.32707,  -55.60222, -176.98497]), array([120.32707,  55.60222, 176.98497])]","[array([531497.90914449, 245075.15759548, 158806.65722375]), array([531497.90914449, 245075.15759548, 158806.65722375])]",
425,"[-5806.757350451388, 5394.308366089486, -8878.276122843836, 1.3894404609620905, 3.85357571464039, 5.766436843095162, -4.729115204287122, 11.590284104316925, -0.5134121392603443, -6.429928993491317, -9.044040004009165, -2.1831992825711684, -114497.8424704379, -33715.68797683832, -369866.3526506404]",0,0,
426,"[-4075.7843344626217, -5193.333503054458, -9745.07573816836, 1.1388627282942583, 3.940149975913411, 2.5343523244547055, -9.225086499054488, 8.66369887064534, 1.1115131318691684, 4.7911373482600865, 2.7796449295084944, 5.988185048508779, -76681.2957395114, 133422.41530596255, -117407.32326175139]","[array([-62.54344,  40.13421, -75.10153]), array([ 62.54344, -40.13421,  75.10153])]","[array([111414.511937  , 194710.24774059, 285664.06059893]), array([111414.511937  , 194710.24774059, 285664.06059893])]",
427,"[-1252.3570840785724, -1540.1436704132811, 6795.622754124106, 3.0242916073482387, 2.4734762999631847, 2.8794056902649343, 8.097991092650332, 0.8108989502023203, 5.080242617059763, -5.009183548818359, 4.7522640096648345, -1.2984412714916882, 127548.87966538564, 3573.115968055383, -46594.06659188372]","[array([-85.69397,  84.52716, -32.19818]), array([ 85.69397, -84.52716,  32.19818])]","[array([347734.00370275, 269354.78031038, 133221.10958065]), array([347734.00370275, 269354.78031038, 133221.10958065])]",
