,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
402,"[-8759.839402456048, -3156.497189405248, -7321.009217315526, 4.329358157224936, 3.500950607376784, 0.4248847123340427, 11.351707857732364, 0.794707925972757, -5.180994545406975, -5.922367575480973, -0.4045355139925224, 1.0526274682840118, -146630.9308956367, 107722.26945984177, -375421.68074845267]",0,0,
403,"[-5655.197789678692, 2851.0100425762266, -7617.760649700853, 4.494656474584506, 2.089288548897594, 4.257489973823988, -7.769489424220154, 11.891023806682657, 10.787416425860407, 2.30882406645393, -5.872776899097887, 6.734818876283633, 16886.06475865119, 88639.52775278682, -198427.60959452443]","[array([-109.87263,  136.00099,  -48.31969]), array([ 109.87263, -136.00099,   48.31969])]","[array([ 56099.22246154, 904045.58734151, 716590.56822754]), array([ 56099.22246154, 904045.58734151, 716590.56822754])]",
404,"[9533.84575293088, 8559.78456949591, 2057.800831004495, 2.11091252554175, 3.8614518022420077, 3.71633644059759, 5.455109135493856, -7.958804502363594, 9.465044812594385, 5.1011956279784485, 1.652407973909522, -10.623872312414601, 84461.93116189403, -16424.707851768297, -129763.24621006858]","[array([-135.0149 ,   43.39427, -119.17859]), array([135.0149 , -43.39427, 119.17859])]","[array([789391.72512645, 321461.98023317, 177833.80608828]), array([789391.72512645, 321461.98023317, 177833.80608828])]",
405,"[8118.524997226716, 1105.7446009582509, 541.6223704974527, 4.4376568805900405, 2.2676246935396063, 1.265827758785445, -7.979687632454151, 10.16300175484674, 0.7237113296287134, -7.172226661461335, 4.532329619701226, 6.1351189367914, 91617.1644550499, -117739.0052469795, -241112.7975529445]","[array([ -89.12893,  -31.49785, -120.00971]), array([ 89.12893,  31.49785, 120.00971])]","[array([133460.23848666, 594820.88546178, 409179.99970491]), array([133460.23848666, 594820.88546178, 409179.99970491])]",
406,"[499.0450593539681, -5135.900548697654, 3580.2768123002643, 4.089767121449948, 2.4863791524858208, 4.233882073434881, 2.4252255212586338, 8.472728593473029, 5.797366664047269, 5.98517487876315, 1.9007846491844376, -11.052340885677044, -90000.68005349499, 68648.13734719303, -174752.92772191283]","[array([-171.33579,   -3.38805, -170.11391]), array([171.33579,   3.38805, 170.11391])]","[array([1948541.21142003,  357521.96706709, 1089319.75915503]), array([1948541.21142003,  357521.96706709, 1089319.75915503])]",
407,"[1423.077419630914, 9866.55951711829, 1647.1693155650682, 5.088760239272553, 2.340841246596473, 2.7068713952820262, 9.457230661442608, 12.450595285976675, 1.2839899225153903, 11.490720213197026, -3.9400858023991887, -0.45527698048685217, 114509.53324296256, 105672.1148724769, -376922.92563048727]","[array([-139.4867 ,   26.40302, -164.9916 ]), array([139.4867 , -26.40302, 164.9916 ])]","[array([ 714158.74368034, 1529543.8455329 , 1219304.82626916]), array([ 714158.74368034, 1529543.8455329 , 1219304.82626916])]",
408,"[-8118.545615899815, -5455.821112191019, 2180.4946713581776, 2.8838708139847467, 5.543585544745131, 4.678759973063163, 2.0556094170091477, 0.7329865485130576, 12.355130345864687, 6.866273371294913, -7.038968688845682, -0.8047348557095333, -51558.65240369068, 148442.30720407248, -339577.16641777416]","[array([ -52.08313,  126.74159, -145.3529 ]), array([  52.08313, -126.74159,  145.3529 ])]","[array([ 249784.4733926 ,  920323.72109505, 1618058.27599453]), array([ 249784.4733926 ,  920323.72109505, 1618058.27599453])]",
409,"[-2136.975553659473, -3422.6530064087583, 9841.677700866541, 2.2498365567561245, 2.7258122023991476, 1.5074702714325543, 0.20447025482021353, -4.565882548278434, 4.90826790070156, 3.280094973912302, -7.350640082210306, -3.383763089716684, -113498.21661420984, -53438.31274515127, -294784.5567126445]",0,0,
410,"[-7685.60819398817, -2957.948832214279, -4879.720378271848, 2.8010999004214465, 3.1185047790853955, 1.8233229391140253, -7.153093476731142, 0.8162670336711173, -7.663666721212826, 1.107030075591286, -8.233419233547593, -5.882752935148523, 41523.58666308285, 16968.571341921284, -268299.74948696117]",0,0,
411,"[-438.3744085042181, 1218.2751057828518, -3551.37872917231, 2.4420239468755227, 5.833889030588612, 4.672772916905649, 11.812525136558111, 9.794221837021123, -3.605421323974955, -7.468695047047004, -5.60741802973936, 0.324821733763061, 106597.37161716327, 149621.28851696698, -183978.2733122768]","[array([-178.55701,   71.1641 , -153.84941]), array([178.55701, -71.1641 , 153.84941])]","[array([1568872.38864507,  395602.2622887 ,  854236.49456756]), array([1568872.38864507,  395602.2622887 ,  854236.49456756])]",
412,"[-170.25183050654778, -5508.92376296144, 7161.225986241323, 1.16026777121608, 5.783149023159949, 4.508310684773831, -0.2736280479999813, -2.2638335746221454, 0.7358784563713243, 9.138282026556286, -1.2842568337209457, -5.273372999820142, 81924.68019281348, 126743.65298332745, -78788.49899230589]","[array([-1264.4733 ,     9.63586,  -900.92149]), array([1264.4733 ,   -9.63586,  900.92149])]","[array([  158012.62527245, 44132335.5179169 , 22598246.36291997]), array([  158012.62527245, 44132335.5179169 , 22598246.36291997])]",
413,"[-6955.062282702895, -7051.722297011765, -458.29871437198017, 0.9611394085134378, 0.16099655717428724, 4.4262603595618835, 9.218410600863443, 1.7308130706272848, 9.070121753174035, -5.985483983969786, -8.789437472575147, -11.178805665406252, -12573.065014450462, -114130.09709409063, -301917.28480017756]",0,0,
414,"[-9565.23579506391, 9225.773154784802, 7427.379916394402, 3.7332253646325655, 1.5327913169406773, 2.513011264780392, -2.3499928644378425, -4.373011923002602, 7.179822233168778, 0.7818886361356743, -3.1177192082080474, 7.16197583559293, -126193.61296089695, 116179.96242716472, -297222.5253394915]",0,0,
415,"[-9287.99117104278, -2777.375387859708, -5769.666728624905, 2.9859482569102154, 4.78484917594541, 2.891204358475653, 10.55661767829153, 6.36986309335283, -2.994833181204916, 2.523318036761852, 0.5511319468862137, -3.1936307432653823, -14685.66236310429, -39641.58329393352, -276393.71018935496]",0,0,
416,"[-1985.1533987940147, -6824.210972217879, -2606.4525052572862, 2.798818804649572, 3.2386651348110016, 1.4837428259911143, 6.25703126170113, 2.7516939216243514, -7.235542358603691, 9.85738727402084, -5.681227420161292, 6.302081927794035, 22904.31223846774, 69635.69137996633, -267456.65938185947]","[array([-187.36786,   23.03932, -223.058  ]), array([187.36786, -23.03932, 223.058  ])]","[array([1533595.58072592,  511115.59553685,  759218.01792056]), array([1533595.58072592,  511115.59553685,  759218.01792056])]",
417,"[-3093.3318022178646, 3404.8075029071097, -9996.204719117077, 0.6022037116945449, 4.550236986093495, 2.0367077816505197, 7.995956484197009, 7.554668622269775, 6.938691895615888, -3.956982853048828, 7.8320026990152485, -0.6517754478746536, 127078.1484503118, 5367.690601457638, -93308.9462365082]","[array([-124.19993,   67.94693,  -32.77009]), array([124.19993, -67.94693,  32.77009])]","[array([525150.81926656, 167985.25918263, 260525.76386306]), array([525150.81926656, 167985.25918263, 260525.76386306])]",
418,"[2642.076585677969, 6690.975014550808, -1711.9637054568211, 2.32017032676843, 3.894261670692806, 0.24092685841524744, -0.45233526224855325, 11.993658907888388, -5.9659996138104106, 4.766745619852934, 5.553058767346688, -0.5356524264976485, -120636.38778615896, 59966.780740881484, -370266.150975722]",0,0,
419,"[3249.7974674201614, -6097.555423548698, -4279.579438927072, 2.1376800439804735, 1.4480097964268022, 3.2504328907255684, 7.757918080203531, 11.163841326723212, -7.328574019774076, 8.872792343984255, 1.4529701169970721, -9.882874092247881, -27584.620179505335, -91195.74987265942, -101178.44579160801]",0,0,
420,"[-514.7434236540776, -5970.3393450267695, -9954.63020658034, 4.042310686505811, 3.5306551921115856, 2.8790281635921446, -3.820786552202499, -4.1502503141754, 7.6480492828638695, 9.599278223468684, -8.96894408261451, -3.8078557421629053, 25651.81653897153, 12158.928650431277, -289874.7965003609]",0,0,
421,"[7186.466376213506, -4670.189082051015, -6733.847388540673, 4.895945114464322, 3.635412218965915, 0.65101435016544, -10.352512645673862, 12.420297505133707, 7.502418943874488, -4.316089035286463, 0.5593176556113768, 4.208234568414792, 122396.19575785613, -1506.4885898067441, -336681.7541490394]",0,0,
422,"[-3222.176999304642, 3348.8783446920297, 9584.45927985532, 5.750208668693903, 4.496259092278807, 5.636856166489069, -1.771870343504025, 4.4157546117441715, 8.618194796539026, 4.971508672215791, -2.5880923985955953, -0.8664197096210913, 21040.87718406599, -76629.46181576344, -7681.092050258478]","[array([-9.48705, 62.39439, 60.21062]), array([  9.48705, -62.39439, -60.21062])]","[array([ 89293.46891345, 284307.60102641, 179033.93155544]), array([ 89293.46891345, 284307.60102641, 179033.93155544])]",
423,"[-3987.628674388053, 3430.294137723311, 4222.6755342911165, 0.27584236058364886, 5.273888882646053, 0.3715489913697805, -3.1815485285634733, 9.231095385970097, 4.645129098975689, -10.783154274831485, 7.044630957266726, 5.400502828619533, 1369.3558142900292, 116593.2507796312, -208008.18350601956]",0,0,
424,"[-1107.6302740103602, -2792.636739863281, 3394.65178655578, 3.847593101180727, 0.9835354645617438, 3.467708028932945, 3.45025434902988, 1.3270863522169005, 2.1572899021414322, -3.2938217045244524, -5.574380203097846, 6.110481904169923, -80902.84559723616, -133327.12347228592, -313436.52758283925]",0,0,
425,"[-8846.533168574711, -8506.911997542726, -772.2897850433001, 0.2445514321493829, 3.000493889080322, 0.15232771450436716, 7.010738300521197, 6.935446017752193, 3.804569715473079, 6.313868352353552, 4.941285783280804, -1.7750356840105024, -41347.077611746645, 68050.14959202392, -352578.2706981877]","[array([-243.59352,    2.7055 , -292.17072]), array([243.59352,  -2.7055 , 292.17072])]","[array([ 231314.01429348,  703732.79766748, 3628353.4071841 ]), array([ 231314.01429348,  703732.79766748, 3628353.4071841 ])]",
426,"[-7708.264442277091, 5232.147316443727, 36.65576899482039, 0.47663948625025854, 4.650545702888145, 5.4113142952694675, -11.61887700949395, -6.900527483970903, 3.29240144498724, 5.387940954826835, -3.51956582818387, -9.48278342503766, -39438.039726755465, 58953.92105618038, -144861.80345048252]",0,0,
427,"[519.8687028928452, -5340.1095982375455, -5364.748665835484, 5.231885079632704, 2.3967331621742494, 5.546797192375244, 2.120612810545948, -2.633585800795177, 2.797327490638324, -1.6181157115467748, -3.4027021739819237, 5.35381341018628, -12424.510251446947, 35618.57078194167, -284682.3477391342]","[array([-88.39301, -70.85615, -89.16836]), array([ -81.422  ,  145.14762, -127.12212]), array([  81.422  , -145.14762,  127.12212]), array([88.39301, 70.85615, 89.16836])]","[array([654954.11639781, 600229.9411713 ,  42645.8597759 ]), array([ 133173.17323827,  704439.49836161, 1230463.67106089]), array([ 133173.17323827,  704439.49836161, 1230463.67106089]), array([654954.11639781, 600229.9411713 ,  42645.8597759 ])]",
428,"[-1077.5978748270081, -2611.5511548642844, -8716.471414709089, 4.353187397971916, 2.2174716730079873, 2.253064584162352, 11.266002139627147, 5.416503358268608, -2.3619065107389767, 10.83319893839284, 2.528838138747906, -8.317958825227835, -20656.53240029361, 3081.3013020500657, -276186.422161761]",0,0,
429,"[-6800.993092210881, -4933.5107556014045, -9717.501411401543, 3.5404133000263966, 3.581479001263373, 3.484450032963517, 6.023156153853353, 10.334247204773039, 2.169842365262893, 8.254803006720092, 7.915060827276154, 3.247954334763836, 145598.04154903552, -72552.17242500796, -345915.7773178207]","[array([-116.6955 ,   10.09021, -113.3312 ]), array([116.6955 , -10.09021, 113.3312 ])]","[array([1001849.21547282,  699621.27562566,  612421.61675165]), array([1001849.21547282,  699621.27562566,  612421.61675165])]",
430,"[4572.983418472026, -4639.973864506907, -4024.9770445756994, 1.750043260892168, 1.9142185169607329, 2.4988349140892394, -10.242410956251879, 10.272810235176799, -2.3754619264465084, 1.0591839655677457, 6.987258915865883, 4.2289873503457365, -138957.0112580345, 61139.0672735417, -380328.6050797571]",0,0,
431,"[-1966.5792191460032, 6176.9589418590585, 5777.783273290612, 4.882732311145125, 3.4758366042023994, 5.635125268592629, 3.1043074435657605, 0.036417375500395366, -3.460040812090593, 2.277226097700911, 4.120011227045406, -11.057951090108771, 19453.309552216, -88247.78979079562, -62960.359911302745]",0,0,
432,"[1232.5503457960876, -583.987018019594, 7473.371016778736, 1.991475391841613, 5.992433622225268, 3.9309053325681416, -7.487382669973915, 7.362763320092668, 0.9320718183483461, 11.996071157947622, -2.323920715909699, -7.242462591353718, -122838.92659937424, 127765.76233323908, -236376.7861961793]",0,0,
433,"[6902.9810577331045, -577.0412963378694, 7180.385869642501, 3.2824211657563733, 1.2837852105553642, 2.573148282080268, -7.016869179254925, 10.547494107782228, -7.300663356600621, 3.0235978322370247, 4.133099084139285, -12.046571602364969, -102340.0627188874, -7047.643553398055, -103700.11691258964]","[array([-614.81319, -774.89367,  -23.11071]), array([614.81319, 774.89367,  23.11071])]","[array([16288243.45500467,   207080.88515844,  2817810.15361442]), array([16288243.45500467,   207080.88515844,  2817810.15361442])]",
434,"[7313.756318422609, 658.2986960521139, -6442.560194560591, 3.0045743169946455, 3.6509193286056996, 2.1323434587137933, 10.28174493086425, 7.189469283236713, 0.9004249910645221, 6.636362647815709, -10.155026452884133, -2.3294439093375487, -146978.43894068664, 98275.590867488, -366005.2795654736]","[array([-216.66867,   -7.11528, -232.24103]), array([216.66867,   7.11528, 232.24103])]","[array([2067762.46564515,  722776.73029616, 1262988.4468647 ]), array([2067762.46564515,  722776.73029616, 1262988.4468647 ])]",
435,"[-6751.962622626952, -4534.142036340049, -2759.9742979852726, 3.755925225624205, 4.535522199322451, 3.228431341034598, 1.96646483973508, 9.618090432341962, 1.6392218444558786, 0.9964764207237451, -7.776304911303299, -1.106974348738719, -149168.42760195187, -65397.48896213909, -167750.51456735592]","[array([-116.71512,  -88.66946, -115.18619])]","[array([781704.47582948, 472621.38545374, 563445.03205654])]",
436,"[9098.27419715418, 747.3951659788727, 6609.175613092371, 0.5369871977438544, 0.7895249606328167, 5.357257576714729, 3.0538926037023675, 1.577673729568211, 8.023834672264925, -4.7482812318516565, -9.166980698238733, 1.897370058066322, 108829.49082643713, -69267.06150981998, -32461.708924686303]",0,0,
437,"[-3358.419666519221, -5402.490622271168, 1880.4210781252605, 1.8048625993115843, 3.207658045192785, 3.2239103691068074, 5.251033418536885, -5.739374614761425, 0.7003723653362499, -12.018306971737644, 0.09782530161176517, 5.630072679861183, 24830.894385897467, -70910.26186646977, -224366.76700903694]",0,0,
438,"[4871.570478496287, -6314.73625305919, 8036.3682776632195, 0.4627215107228785, 2.59717927137, 5.221916612525078, 7.923269191910123, 1.2308464192417645, 7.927679266865971, -4.653707906761286, -10.824147856736623, -12.50613020362892, 54437.64543539335, -138814.4674086831, -323025.6326883522]",0,0,
439,"[-9047.989444889618, 50.072803047023626, -4924.315095274379, 0.18079083825818706, 3.2849024180630697, 1.8332012646787292, -0.6437261811726529, -6.415825541777596, 10.294653187440943, -4.492919246886299, -8.26078737625371, 7.991739551169118, -91910.86907229647, -41053.67958585036, -103821.31636159768]",0,0,
440,"[-7124.560920104421, 1268.8010058603613, 4311.15123601792, 4.765407886665767, 0.5142520429618622, 5.09721985625899, 0.4927407393654182, 11.414471815328575, 7.263974241450837, -11.90862304740053, -11.076866019884587, 3.7408408021645165, -41197.561747601474, 105824.85013495665, -339838.05065526755]",0,0,
441,"[3057.956824745883, -5327.568756968184, -728.6354902368639, 4.968927732226974, 1.4370759876495445, 5.928657839089695, 4.290576872171439, 9.826644689111827, 3.3659694534445403, -2.3437797267479983, 1.4429290158826866, -9.894185981809745, 86923.11741977397, -90445.41010191568, -399396.7557340806]","[array([-2.2052499e+02,  1.0162000e-01, -2.1058907e+02]), array([ 2.2052499e+02, -1.0162000e-01,  2.1058907e+02])]","[array([4039084.47128362,  802689.35203867, 1193975.08169237]), array([4039084.47128362,  802689.35203867, 1193975.08169237])]",
442,"[2377.995391191045, -3993.3090939139884, -1669.0675525183906, 5.072311168380466, 2.4910259666632464, 2.2469458624196683, -4.306824111703094, 11.544772799437304, 1.3455081888522447, 11.602458269010135, 6.980802348971565, -8.344231921222349, -47732.78128420991, -2923.760305939766, -44948.30516672053]",0,0,
443,"[-4332.246527564996, 3754.651636750774, -2741.74675850779, 0.2232087452894827, 0.8852524349789654, 5.338142425244348, -9.164668244856838, 5.458003491546082, 7.0426764973766005, 7.8064840020819375, -11.367055009245503, -6.900163583812512, 36596.059657155594, 63822.190351684956, -26603.0621802237]",0,0,
444,"[-105.51602557103979, 4110.403449344269, 339.2654090199794, 4.945285720836172, 3.5060894940352956, 2.5500266949541084, -2.3468357674185576, -7.458419489024943, -6.8630643071280355, 4.439656065645252, 4.21509252214954, -7.212899582504545, -116528.57575398256, -133542.27806171024, -392686.1314455635]",0,0,
445,"[-2122.7235164428366, -7475.124818350478, 1697.4349998267207, 0.5212539293264271, 1.4431434118041133, 0.6369486833626534, 10.534235031129903, -4.427689935823063, 0.7668528634900973, 5.707294667222953, -10.299232294490105, 1.5864105960859938, 120168.01437565865, 38402.76879258713, -265444.0320987314]",0,0,
446,"[-1226.9223596563952, -1897.086863279147, 9385.695114264025, 2.0453966767783163, 3.0707028863962718, 0.8316853982915358, -11.18355162471138, 4.032378097959576, 0.7966521916516367, -3.880304266718529, -9.001882869255802, -7.525539951103004, -122572.63620734474, -68963.2369815527, -38681.54406455142]",0,0,
447,"[985.8232165800036, 531.1506422613602, 9425.800977927684, 5.794710019420921, 4.483671780066378, 1.300538686327446, 11.360235128558813, -1.2383086053811079, -2.508900916707365, 0.24184778098758386, -5.3829973954042485, 4.395460019190757, 114279.23159629933, -103303.77586535539, -354327.4543902216]",0,0,
448,"[-557.6087491930084, 6379.417667168014, 295.93789848751476, 3.7538805966136928, 3.4654454565858948, 5.504868108627978, -10.199192058330102, 9.536575218307568, -7.487847116682713, -11.758843294503533, -1.905942414221295, -9.70800661977728, -69178.01224137844, 93212.75834942915, -360403.9341311541]",0,0,
449,"[-9533.146096241582, 6846.088262081608, -4863.7445745915975, 1.3850090122091523, 3.853303679597041, 0.8560606532589616, 2.890381753778188, 3.644450994668473, 11.819733138724871, -12.124752737132937, 3.5352986808248303, -7.427830837401302, -73110.96869079466, 105006.62944245813, -394671.6614471034]",0,0,
450,"[3862.2664604036763, -6582.627624423765, -9541.252148246742, 2.9490773468379343, 4.8031907755104415, 5.541820763220124, 8.059465807881956, 1.0506370235290525, -1.5186189797114018, -11.649861477902526, -6.13561763613715, -6.864020917002748, -132319.14864757986, 26700.061898391345, -22674.16975122539]",0,0,
451,"[9756.39763229165, 6751.261490084853, -8739.218084621969, 2.0210592783840813, 2.650612847099582, 4.639297163937117, -8.579779311083543, -3.739256275645518, 10.24991268850562, -0.9604752176756399, -7.895604558784508, -7.470833069577464, -89431.63303036428, -60437.11238720469, -110995.77650009573]",0,0,
452,"[905.0546502663128, 3509.277557996771, 9044.485939136193, 0.45600159881536173, 0.13252363133696812, 3.678923486687901, 11.484067106616887, 9.393034502316443, 3.5469170787656026, -6.823691085769829, -11.025659565434903, -0.6914670942590071, -48082.73286079902, 49518.14174196901, -188645.951259786]","[array([-173.74792,  -13.51583, -103.31189]), array([173.74792,  13.51583, 103.31189])]","[array([629728.69820036, 222663.47783872, 238359.0681486 ]), array([629728.69820036, 222663.47783872, 238359.0681486 ])]",
453,"[7932.890029759827, -9882.056389105677, 6765.931515543161, 5.820055302826499, 4.596985759157027, 1.5337108976074054, -8.962814283724674, 2.5212836340798184, 6.364259990943074, -8.86390677174807, 5.337496904282585, -10.79900309551088, 48304.621411585016, -19164.953897337633, -370923.6571111626]",0,0,
454,"[7203.08200212504, 9199.297574699194, 7633.997436738155, 1.035351408380707, 0.26221962309798885, 0.7374772051617604, 0.7007125922913708, -3.2830251968831465, 7.188859567543632, 9.557039342507615, -11.829458600881553, -5.598506716559519, 50900.22834043848, -82488.6432703719, -264889.01859887026]",0,0,
455,"[1840.0751868687275, -5693.0054543046335, -859.4812085429276, 4.661540114895442, 1.3169415744844963, 3.4758423507771936, 10.217633425015467, -5.436315926477116, 5.31742961871157, 4.122262356411326, -6.867727073697223, 0.5535486754136745, -115328.70054559424, 5673.037205474917, -182402.63125438459]",0,0,
456,"[5867.585156350438, -3048.170893622255, 415.3865132702085, 0.45311830066494996, 1.6549720192940371, 0.566075591290603, -6.945330614003113, -0.33279995303274745, -3.2167153470288126, 3.6302650758016455, -10.118735539628078, -11.208739615974139, -18765.905466171942, 70216.64633588502, -274886.53902053845]",0,0,
457,"[-3852.777175471493, -9618.366826668598, -112.1590112483409, 3.1665035308768616, 1.6134241087694259, 5.183584658524377, -7.591050632094085, 4.0584113424733985, -3.2383772222836678, 10.146153116329145, -11.523542414647432, -8.496632042216254, -18293.62821914791, 127332.15809846972, -302808.77152974287]",0,0,
458,"[8976.465316277863, 5195.431703946328, 1953.4351316881348, 3.0967243375791753, 0.23767679219194263, 5.662920196824492, -8.940072899145209, -6.858683143224296, 0.3547204646382234, 8.653008630041597, 2.594700398100658, 2.413730912796664, 121284.20995012636, -122670.83881456213, -101771.00624093419]",0,0,
459,"[-6892.81308351156, 9192.682037406783, -5225.542907266891, 0.8262088607223562, 1.787237152244334, 1.3441226811362437, 5.225128789024925, 12.316857409365522, 9.876695996246447, 1.5429152212364148, -1.7840679046248038, -8.880214985402823, -92447.85872824115, 70707.9220936177, -122563.18749660329]","[array([-142.1763 ,   -7.4161 , -124.71417]), array([142.1763 ,   7.4161 , 124.71417])]","[array([637126.94547519, 215192.92066246, 280448.29858958]), array([637126.94547519, 215192.92066246, 280448.29858958])]",
460,"[4471.233783448075, -7861.6314239683625, -1318.3499915996763, 1.8886079886147844, 2.7614434812670083, 4.558935763945318, -8.143833663804426, -1.147987771724618, 0.34879438619363157, 0.6075881895155621, -3.9849806749942474, 5.201222628877517, 14550.816545586451, -97985.89461729064, -66968.02286497387]",0,0,
461,"[5094.161626126768, -9202.619232083687, 7937.3436745295585, 3.275806957367038, 3.92471705736658, 0.7735788669481626, -5.895227417958285, 8.83070820683611, -1.006605994973599, 7.964959141088844, -3.14620499931398, -6.27552010466727, -4698.904775841278, -147905.14183721715, -165889.71566744827]",0,0,
462,"[3561.0245390542786, -6608.730858440547, 757.7420913785099, 3.2905067822203984, 0.13764296621948013, 1.9934339985658582, 3.2979383832369873, -3.3213621944937115, 11.181752357658791, 9.121047861910291, 0.2586478819019291, 5.33692110366146, -3806.4352849443676, 83698.19295870062, -392852.0626394295]",0,0,
463,"[6490.2345183842335, -2548.213421426224, -3079.5986693167542, 2.8674092276578933, 1.438571036220413, 3.6709146343147547, -11.32307537560929, 10.140418122146013, 7.372565895012112, 7.2269249476877775, -9.962701607480877, -9.31566504431811, -94750.10134208252, 30720.696774999524, -356922.6802185322]",0,0,
464,"[4112.085852671267, 5143.3633739929755, -4862.3732457502065, 5.788663166808431, 5.332199779155619, 5.082291882488419, -5.153553347645427, 8.913201398598822, 11.028656269489211, -9.715797572367757, -5.2066682033983245, -11.915750446055883, 66511.56652705098, -84486.76720823627, -58352.17735907837]",0,0,
465,"[-5878.2972896687015, 6679.267433431916, 2869.8106755604513, 4.248301850726731, 0.5745605042744618, 1.9232194664450217, -10.493654738783427, 2.164964763778663, -4.586821286668226, -7.846058675177094, -6.430365807931188, 5.81521842594352, 137998.42974950478, 145591.43276008865, -88698.86407315213]",0,0,
466,"[-2417.924598950165, -1039.2375593362485, 885.7470696472374, 3.416995071761247, 4.441014062499256, 1.1476572065647264, 1.013711091196397, -7.140348242063172, 2.4959911024864727, -6.48065431155866, -1.9488555254836761, 6.28350243382809, 100215.22818583567, 60561.02035416738, -343232.6445804909]",0,0,
467,"[-999.8103649087861, -9810.08848797878, -24.603041282111008, 2.1766306535755526, 1.0199870150117887, 3.5601677518170396, 7.698228663166184, 4.765593903506316, 3.2796536984291986, 5.922434254038603, -5.427884097614113, -7.164274976235601, -126025.63604877742, 63579.5043149101, -22147.580740582373]","[array([-87.02144, -30.54618, -64.79762]), array([ -44.30934, -101.56561,   81.96701]), array([ 44.30934, 101.56561, -81.96701]), array([87.02144, 30.54618, 64.79762])]","[array([ 23795.84766867, 281625.40496748, 238299.53996938]), array([406236.22113743, 233815.66213607,  90669.14901627]), array([406236.22113743, 233815.66213607,  90669.14901627]), array([ 23795.84766867, 281625.40496748, 238299.53996938])]",
468,"[-5457.780081566765, -3865.4507876702437, -281.87194356853433, 4.295648265659974, 4.209110884577011, 2.6807823511487237, 3.2117835751930066, 0.49748297614415193, 12.437004540738116, 5.868524844319051, 0.9689243866584913, -12.045405671631999, 19913.194376797328, -18544.300421324355, -251955.0605824774]","[array([-123.00311,   -0.41822, -139.74572]), array([123.00311,   0.41822, 139.74572])]","[array([964420.805219  , 483666.11411337, 338458.25369953]), array([964420.805219  , 483666.11411337, 338458.25369953])]",
469,"[-3107.019691110695, -7791.00941689743, 4720.362759130074, 2.3340039403275505, 3.310507424984936, 0.45538710860231857, 0.21885352699580807, 10.156433320922307, 11.28869079249694, 1.3649705715296427, 0.9425419933177857, 5.99173110151477, 17168.381036578387, -102308.40794446762, -305144.00732065813]","[array([ -64.03974,  -30.16257, -125.0339 ])]","[array([786196.17767349, 116267.29690108, 411471.0277176 ])]",
470,"[-1373.8999133046018, -3310.5660569242264, -112.50769737160408, 2.49434004278161, 2.367061564973337, 2.3948481160297583, 9.657275818066072, 0.5645243108719864, 9.917419804939104, 6.610047587677222, -5.449484078588769, -2.1361072400573047, 120277.08143427357, -29430.008401410552, -182183.92867382304]","[array([-84.29844,  41.76447, -85.90525]), array([ 84.29844, -41.76447,  85.90525])]","[array([143424.60787115, 443319.08642788, 321425.92734806]), array([143424.60787115, 443319.08642788, 321425.92734806])]",
471,"[-9183.135987695434, 8075.12233097358, 4283.778071762556, 2.1170832270777247, 5.651152826159666, 5.473310072310195, 5.908325873397921, 6.731811462514678, 4.882496408500073, -5.645225009357352, 6.346249410177116, 4.46313715852558, 128260.45491290308, 97810.1626144922, -119237.95338838181]","[array([-105.02663,   85.13703,  -47.70946]), array([105.02663, -85.13703,  47.70946])]","[array([244661.00737706, 518597.63679231, 659120.90132874]), array([244661.00737706, 518597.63679231, 659120.90132874])]",
472,"[710.2011874557938, -3504.36577110123, 6175.338117814672, 5.008852509261997, 2.4822727943385363, 4.1740010460160795, -8.376833214312374, 4.61632362680005, -6.061316786237172, 9.311155132789114, -3.0649359814432167, -1.0817669860733616, 23032.684984466963, 137332.7082561301, -207077.31410674416]","[array([-229.60611,   99.75478, -243.08576]), array([229.60611, -99.75478, 243.08576])]","[array([4086543.32699653,  458479.30405006,  607099.34261695]), array([4086543.32699653,  458479.30405006,  607099.34261695])]",
473,"[1618.586848220737, 9387.141443385473, -3138.6100050107243, 3.854025053189472, 4.908908703133895, 5.7374510106757155, -10.904200898108888, -5.03841765400688, 2.1874100777690106, 4.160497413428278, -7.657811080925819, 5.626410072339695, -26703.341635289806, -39692.83162827871, -333863.5978982842]",0,0,
474,"[-3337.5698640902574, -2165.3825308619853, 3898.7406980234464, 1.6074352913316006, 3.565674339378632, 5.645635427706791, 6.99920469707007, 11.667004387966067, 10.831556867773589, 5.3660350395156335, -11.332953982841799, -0.702265377165368, 138374.9915834866, 83796.1643400761, -233765.53483589634]","[array([-90.79319,  69.54757, -84.03581]), array([ 90.79319, -69.54757,  84.03581])]","[array([222730.36419085, 598105.73810843, 668273.362478  ]), array([222730.36419085, 598105.73810843, 668273.362478  ])]",
475,"[4208.0970146758955, 1554.062917747391, 4556.315555413537, 1.840076543940572, 4.287734606531095, 0.7694142416494666, 2.6981188301639616, -7.323333857468012, -0.1252447497679654, 3.02836980279624, 1.1956254092550598, -0.9364320387856253, -116754.68035676239, 87651.57176506464, -291505.2896755881]",0,0,
476,"[-3093.3648649249126, -8121.573597430903, -2311.3671835367786, 3.557080331726672, 2.2962179611391433, 3.001781459528279, -9.73009810513595, -6.074195814446241, -5.953001976166057, -5.942709099728069, -0.7695960803368127, 0.5652641764436712, 28454.1122423067, 83815.62644232449, -384348.5164836653]",0,0,
