,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
421,"[5852.289918299341, 2417.840566645531, 4697.176669436181, 0.6972376254496448, 5.778185549667267, 4.975201228634549, -6.835304201704583, 11.452758217326203, 4.79719799766197, -0.6936186679121743, -12.389420582310288, 2.9969610576666312, -29807.524416700122, -125066.33975760677, -219478.41087789033]",0,0,
422,"[1500.7746050002406, 38.43605614579246, 7446.846199357784, 2.3430749706642504, 5.974717890231375, 4.994085286190665, -3.585978058838684, -2.512118157684953, -2.4406892490113634, -5.728138120599528, 6.136517320563652, -9.660996115712392, -138635.51577572356, -11550.438822386292, -247399.67846048457]",0,0,
423,"[-5387.76185567906, -618.4378351956748, 9478.518190575698, 5.7749624828000705, 5.3875551963406565, 5.087340852104696, -5.89560532828003, 8.55913287599748, 7.0803145154566955, 5.0424321383559665, -6.205216604328268, 1.2353591517533626, 15135.525281252223, -136565.2272919386, -351351.7529781412]","[array([ -93.15747,  -77.90776, -109.26899]), array([ 93.15747,  77.90776, 109.26899])]","[array([799273.85952387, 891297.46862167, 427714.21364198]), array([799273.85952387, 891297.46862167, 427714.21364198])]",
424,"[5498.576786079655, 5340.066970154505, 4892.108254495579, 2.0724092044750337, 1.677989567098278, 0.11496316939742002, 9.103245527727314, 1.9353216055863722, 7.338544142061288, 1.8801674442554805, -3.3890744273037914, -11.718503194087493, 92373.44415471042, 20475.1797215837, -381267.622872416]",0,0,
425,"[-764.0844750696906, 754.1477355026254, 2643.875462447264, 2.027077218948411, 0.9166862302497344, 5.508051744870196, 10.169900985040389, -2.580390739137523, 0.00683889304679397, -4.0036334995856855, -4.960672372091014, 0.547390816497165, 67520.83367043824, -74764.79206949189, -88613.61301907914]","[array([-92.00844,  31.15643, -66.6621 ]), array([ 92.00844, -31.15643,  66.6621 ])]","[array([334575.21166636, 173886.98040978,  45614.26605392]), array([334575.21166636, 173886.98040978,  45614.26605392])]",
426,"[-190.92601862527226, 3019.2598863671446, 8554.554420719978, 4.239526003297957, 0.14617849570632657, 3.7809184568040357, -5.069142464829199, 6.783373591069006, 10.080032875738162, -4.238659267709183, 2.8402353922829047, -1.5827089702759718, -49920.86349572486, 56234.202791714546, -13713.476569974795]",0,0,
427,"[3294.149353624336, -1883.3563933726637, -8822.41454974428, 2.571415753156094, 1.0624449009432821, 1.998917742614281, -0.03979644495579038, 11.98765360749157, -1.9836039010506727, 9.656672242546232, 7.087885099954104, 5.413896425654759, -109982.86987835358, 21183.09463275096, -248250.01148038465]","[array([-123.75249,  -12.64781, -122.45003])]","[array([927730.70386818, 566052.83180993, 439016.94378079])]",
428,"[1472.856775234406, -6619.410277160316, -8555.838464013148, 0.48319389494327214, 1.9431486921531462, 4.59972247938003, -9.97024222523875, 3.91696350733228, 2.9311447507728925, -1.846013935175483, 4.72111764646618, -8.588235870436408, -112898.46565202365, -61571.59258626099, -65630.22054073995]",0,0,
429,"[4298.215905419689, -1415.6393289670286, -2327.8004005217153, 1.0339531084886533, 3.562809886100042, 1.4369932261741856, 2.899975593356089, -4.9766546516454975, -6.271791262884951, 7.668401983166632, 5.960493787475546, 5.9096613700699905, -13473.425248107029, -65251.90358859702, -259536.65530207427]","[array([-262.67941,  -12.18822, -240.33339])]","[array([ 518311.36421666, 1201415.18732712, 1621369.31679882])]",
430,"[77.0711692254863, -7481.103953525528, -5596.1683267397075, 4.481698320321555, 5.24937815950141, 5.162441147215148, -10.705035306068432, 10.903204869807446, 1.3978992875605591, 0.9787043694505932, -9.196289542216354, 5.152092809667138, -98493.90749186225, -11665.574630568299, -39249.09529276029]",0,0,
431,"[9619.6466165805, -176.96129056765494, 538.2543424690666, 4.273975101012822, 0.7222857018197077, 0.31479288934160915, 0.6181288945953529, 3.206589513349023, 5.043989826581713, -8.421129696655129, -3.5561211751654955, -8.353473460706002, 26257.212886391237, 114331.42675280262, -33113.95791779773]",0,0,
432,"[-7605.587931290043, 538.7865815988698, 7166.160175279489, 2.518855490978187, 0.6848510348356874, 3.9755335234166282, -4.905253831437143, -6.361018405543943, -6.525574375821519, -7.8378554027249985, -7.885447247872034, 3.1722374388559604, 91924.41076066086, 144564.84588069294, -251303.59599859928]",0,0,
433,"[7296.31415156084, -5326.270534194581, 5100.4587668439435, 3.128396928004836, 2.7930736882810026, 4.107709214158198, -10.832521567717732, -3.6881137146540457, 8.383552986674879, 11.290260773318185, 4.098200828656953, -0.4446413584115305, -80250.85843042133, -57732.1350064584, -64894.62169635488]","[array([-81.65291, -90.8201 , -62.93566])]","[array([445208.0507671 , 201479.90781692, 253581.78177445])]",
434,"[-8646.931304208776, 3736.774852930517, 4887.432571257899, 5.905570896851713, 4.438574466453923, 2.166267555067071, 1.3577457289511798, 7.624086270155578, 4.872512701734344, 12.035070972879058, -5.496722708190691, -10.072073045141401, 41348.26707995069, -71961.12272142334, -359171.1683579088]","[array([-266.54705,   -5.73183, -344.38021])]","[array([5469612.1085419 ,  689901.90507177, 2396681.44694158])]",
435,"[-2853.155255286164, 8982.26398624638, -7229.517594155159, 4.0525482111118984, 5.676124226009878, 0.7420371897061875, -6.851951699901677, -6.016946121759053, -2.072575277630116, -2.474200862979373, -4.633969564958221, -5.019724875396842, 51536.746733073815, 93951.55495029912, -55286.64836892387]",0,0,
436,"[-1463.7528542984346, 367.657871136822, -3151.937424591444, 3.2356736666507566, 0.9326148434917267, 5.972097077265508, 8.774853088684527, 4.571843758219904, -3.4462096189099576, -10.715742819615823, -12.486490949700716, -6.155616554798839, -51262.293653148954, 67590.50549266845, -286647.12223805155]",0,0,
437,"[2695.115299447052, -8967.47637931868, 2351.218937227939, 2.183215961441732, 4.684157930332328, 2.6977394675381117, 3.580687616855318, 5.636825815962922, 0.8351483381383442, -9.121965263920046, -4.05873661617248, -2.8260231714428894, 43594.23208873189, -70965.90712276132, -240360.9444229036]","[array([-372.48503,  266.78042, -240.79896]), array([-361.08252, -255.78546, -258.81302]), array([ 372.48503, -266.78042,  240.79896])]","[array([5166729.22817739,  277266.28295496, 1374342.16233629]), array([4752988.88069047,  283267.32558885, 1695458.24432558]), array([5166729.22817739,  277266.28295496, 1374342.16233629])]",
438,"[-2582.0821153987135, 4526.962195843, 2738.0195872482855, 1.4612098424539608, 4.559641905516063, 2.7373558649238485, -10.405674180522908, 6.133259243683369, 1.5771360236614456, 3.1879399245124507, -4.892149642217395, 3.7194957286352377, 76027.1519121344, 58178.25088800595, -336976.57607170107]",0,0,
439,"[-80.16566641781901, -5721.965042291235, -8310.508849628523, 5.713648812969709, 5.601307676535696, 4.781688428196273, -1.2616076053951186, 1.3136188995508906, -2.965382372311007, -0.14956263478648069, -10.501134874995218, -4.124955778663935, -42934.952224315624, 11356.951358642342, -205401.5016461822]",0,0,
440,"[-7385.671339855844, 7060.11314174116, 486.59909000880543, 2.9382506186346955, 0.7378402379785881, 4.3152898751364255, 0.9238137719950146, 0.5341532471905523, 4.858383123665627, -8.485154176470388, -2.3486798887856057, -0.7013227225979257, -109453.9608597029, -129927.27354573505, -329441.77002996457]",0,0,
441,"[-4325.662194128863, 5039.64249081818, -8637.768571322074, 2.8980361927178806, 0.6186676695641233, 3.595959146504822, 5.915070153767488, 9.81368907519255, -3.534866036104444, -0.24503403412580482, -5.007423146219198, 5.124732029023953, -120866.65297652427, 110074.04156286732, -259121.77113401488]","[array([-128.77568,   -7.9346 , -118.78467]), array([128.77568,   7.9346 , 118.78467])]","[array([865792.66904048, 491910.08169421, 266774.88048088]), array([865792.66904048, 491910.08169421, 266774.88048088])]",
442,"[9272.465915607696, -8046.097147572642, -8034.95468196563, 0.4674789827039113, 5.520400450809965, 5.508247163219278, 5.548067351674298, 4.884573003907565, 0.13374044328266876, 7.600881823900437, -10.679189302588387, 0.4135570142186715, 16620.04101435491, 69281.03734514667, -312790.73346711654]","[array([-288.47658,    7.82124, -150.2791 ]), array([288.47658,  -7.82124, 150.2791 ])]","[array([ 429357.11105113, 1603030.00582377, 1988344.41807616]), array([ 429357.11105113, 1603030.00582377, 1988344.41807616])]",
443,"[8768.0892117439, 2846.7844253939784, 5271.19446679463, 4.662131218039982, 0.4512086676618269, 0.3616059611641792, -6.45618332411515, -2.7455057135990515, -6.207495775991822, 0.002788767800572245, -4.622176163892736, -7.846998258236442, 94886.9680411304, 116163.95831462042, -51163.95131519076]",0,0,
444,"[2660.1684227907226, -4110.877632725347, -391.9815577716581, 5.109090025236812, 0.4838979544696309, 1.3927133916368464, 10.080510264628732, 0.8282738414082491, -4.789502644985696, -7.688977327987511, -10.414904742022355, -10.6100878713466, -81285.70334372543, 77495.82825664856, -272012.2258502551]",0,0,
445,"[4910.301220901951, -831.0551227620745, -6568.387834507683, 3.4144554429350946, 1.1877588664076806, 5.052548047039351, 0.5076864457830261, 3.362851218600511, 0.8665064615279103, -1.3458183507375079, -2.382017647606931, -5.187565697909788, -143696.4066005383, 56859.933853263385, -223482.33950011246]","[array([-205.07659, -170.39376, -160.23773])]","[array([2200790.58204775,  568029.87385174,  332742.51268184])]",
446,"[3899.8989298842625, 8108.5332466540385, -5413.90593554856, 2.808337516979977, 3.0557005034810194, 3.318644772761753, -7.197833566796754, 10.94384498823339, 6.6757911955782046, 9.937452235770056, -6.1589864354448505, -6.289693570840867, -17445.237660390558, -766.937605096784, -109179.43694561644]","[array([-95.59354, -15.89992, -86.81715])]","[array([411757.37269503, 220015.53597231, 111303.62645037])]",
447,"[-9107.29154345416, 5855.5813881349295, -1847.0343592579884, 1.855345667304153, 3.749317096394818, 5.849400345159739, 12.22604047189294, -2.5034113925742547, 8.919166218535121, 9.398838565464239, -4.559543424232572, -12.14776137226678, 80224.41911025348, -11667.051333664975, -361005.2500890775]","[array([-261.43463,    7.80127, -197.77938]), array([261.43463,  -7.80127, 197.77938])]","[array([ 648553.42173269, 2957030.26595321, 2386103.8402982 ]), array([ 648553.42173269, 2957030.26595321, 2386103.8402982 ])]",
448,"[4609.8903202322235, 2279.6651935446916, -2975.5219678485155, 0.6110817983763955, 5.84903886858588, 3.7150220443945416, -11.393397133902399, 5.874469607530299, -5.2271629113528615, 9.120799749996639, -11.854865892305307, -6.451028825133965, -94056.85114106597, -106563.83635452593, -102075.17969790625]",0,0,
449,"[-2695.634195639993, -2541.284742832432, -8826.749347359795, 3.0918304257977343, 4.919983306805972, 4.428885792230884, 0.2621656163504742, 11.84451530938981, 0.056557312130589565, 11.259528845651548, -6.579298438275814, -6.072475208334389, -44004.61948072289, -79194.50285451952, -74503.57709265652]","[array([-158.4217 ,  -22.64655, -145.0369 ])]","[array([ 125645.93281876, 1412313.00857015,  831586.32557588])]",
450,"[-6974.562526596006, 6359.768260528639, -6255.23362404846, 1.560833101773807, 1.0533266796583307, 1.866046761670212, 7.241341807529267, 10.382145651225134, -3.3747129865186967, 11.65565797267801, -6.76161174410397, -10.807507966718884, 141849.58545336185, 141083.18811134488, -297308.1905601425]",0,0,
451,"[-8519.633196462177, 8311.719958683007, -93.71133299055327, 0.4726302550361948, 3.128218807536848, 2.017146412186291, 0.2995767983658073, -6.463634363316393, -2.299638968643121, 1.4547747504698112, -5.816106348590844, -3.8906999065208563, -7948.774687975616, -144236.90608567366, -218340.4164266313]",0,0,
452,"[-2011.380411181889, 4623.761668587984, 8651.461330536025, 2.1377156353800735, 5.2745912141654765, 3.442231073560521, -0.421780496057071, -0.24740625548530382, 8.637260968806217, -8.429472129941331, -1.2595338822860445, -8.120429316025714, -46189.0951579337, -146855.32583357653, -389284.28679905215]",0,0,
453,"[3431.6284783485717, -9025.857625675957, 4167.534010127942, 3.127828851718158, 1.420010381725287, 5.347469721707304, 3.0492286672888707, 0.5460381223730817, -4.446148328370636, 1.9131665461923149, 3.058828369381427, 1.8906420540302342, -42092.85401986547, 48982.21561272643, -6977.350622447033]","[array([-48.16899, -57.30452,  47.58784]), array([ 48.16899,  57.30452, -47.58784])]","[array([157861.27996825,  91616.55889697, 113927.39700097]), array([157861.27996825,  91616.55889697, 113927.39700097])]",
454,"[2366.870274297411, -3043.528858881703, -9900.517672622944, 3.298095742257433, 0.7952995879729559, 5.048811811359, 8.293294630009417, -4.535015766475013, -4.272426161229918, -10.66013573893472, -0.8841270078310117, -1.0839312582259755, -17871.5106987709, -94227.78183170961, -91879.06068513298]",0,0,
455,"[5632.916954680693, -1057.0577525935932, -6545.4545939131585, 2.7231493409412146, 5.787581119744971, 3.7505229691114628, 6.618377808450067, 11.317513137056427, 3.0568665072200485, 3.890370801496207, -9.421124462046564, 3.31583996942687, -18013.54523118268, 118190.0375299402, -243872.86970476698]","[array([-96.25069,  37.32797, -98.68671]), array([ 96.25069, -37.32797,  98.68671])]","[array([195194.59576086, 523305.59355457, 631685.79284705]), array([195194.59576086, 523305.59355457, 631685.79284705])]",
456,"[9306.468067731239, 1064.778509197733, 2583.930110033829, 3.6577769154102397, 0.7350516071379557, 2.4308044613742408, 1.5905235239845705, -6.1474979573714315, 10.502244376842459, -2.005462788316672, 6.680805535092755, -8.522647358961745, 79966.50885220332, 127541.92261056625, -20585.800223731843]","[array([-106.45737,  199.07857, -121.85565]), array([ 106.45737, -199.07857,  121.85565])]","[array([653200.28639971, 432981.01841501, 287549.18061728]), array([653200.28639971, 432981.01841501, 287549.18061728])]",
457,"[-2555.1319370844385, -2229.348187714173, 4060.3920517911865, 3.049873336526892, 1.752417649652754, 0.7511062810148995, 6.360689918433195, -3.906283593800328, 2.2976056340187174, -10.46450917679823, -7.335712118829652, 2.312124710116052, -108004.33758964227, 121725.60484538064, -393256.42964774126]",0,0,
458,"[-2179.9005041655037, 6790.9550450293245, 4093.7629586264684, 3.0651003199000706, 4.86346390597063, 4.3366540376715585, 7.194418532917062, 11.617323315543864, 5.015753766546165, -6.699881374130287, -3.0256997564559214, 4.718314276948838, -107786.12814362801, -95956.33861803144, -298669.7056822056]","[array([-111.6133 ,  -80.38969,  -86.42743])]","[array([379569.94596148, 664814.89370781, 808352.09297252])]",
459,"[-8793.275110655422, 9591.805763842236, 4310.223792167404, 4.320722390869131, 5.440292033102365, 4.08457338741552, 10.864234355600733, -3.49046779705644, 7.695856839219717, 3.995422653061574, 6.884548640809882, -10.211500508096927, -85403.81468330132, -137505.94177299557, -278364.99760625494]","[array([-147.68554,  -41.07237, -157.28555])]","[array([1671989.50815537,  503223.55351121,  911657.41974157])]",
460,"[3119.608587783867, 4336.216488302329, 4086.4262463649684, 2.515362109465163, 2.2743165299580244, 3.3729511460150308, -12.228632244172507, 10.994642915687145, 12.182207546969824, -3.722564614948878, 4.17278521133332, -5.30580916798488, -67685.78432371061, -81886.22154381197, -295464.7077224133]",0,0,
461,"[5712.267504565172, 5338.664515063669, 9833.198412646925, 2.5079619453218234, 5.870225651747589, 1.7638736427158486, -2.1916392042696877, 12.134020142665221, -0.19408412599282254, 2.2991985502080556, 4.642793161544596, 7.033078353642402, -34472.95861305711, 29356.700346833008, -106283.14463121118]","[array([-6.868749e+01, -1.648000e-02, -8.054150e+01]), array([6.868749e+01, 1.648000e-02, 8.054150e+01])]","[array([127859.1530758 , 254783.37816926, 226820.32525665]), array([127859.1530758 , 254783.37816926, 226820.32525665])]",
462,"[-8448.201197195109, 2976.6931238585985, -7185.930908098874, 1.682202615928348, 3.9531794268639846, 4.476978904576566, 3.586251912100316, -2.895790991871735, 7.683301946863102, 4.009160267597846, -12.19859739668277, 6.257993348587821, 107731.114659665, 39560.504748639214, -329321.16174701543]",0,0,
463,"[2701.385135997103, -511.34939941783523, -2650.971107180034, 2.561839353644019, 4.56893608617234, 5.9488290637479, 2.732889280446985, -7.488222582411775, 11.33521730212238, 10.506637267769879, 4.814191622206533, 4.974188519729722, -46379.3645832101, 91999.37727770052, -17702.82650011935]","[array([ -7.17838, -79.07419,  72.49419]), array([  7.17838,  79.07419, -72.49419])]","[array([501585.56678004, 321987.14961301, 175405.76961492]), array([501585.56678004, 321987.14961301, 175405.76961492])]",
464,"[7336.9905553370045, 6416.94867831374, 6015.794571763303, 1.3925766193999296, 5.234669543289165, 3.0590936131375406, 7.34113872848339, -3.895097640251789, 12.085083166983573, 7.376143517488593, -8.63091068434274, -0.8302414783929777, -3737.139572520042, 137215.69429007638, -110040.9071631442]",0,0,
465,"[-4625.224482566379, -5849.39559444795, 122.11594665050688, 0.7779205513305345, 0.8353469759549609, 0.4061895536815453, 12.040361913940608, -2.3280605945557937, -4.237556359907015, -0.9328267494593092, 5.212836656354689, -1.2757382091788507, 43919.43788580876, 145950.06874608033, -331845.4071873112]",0,0,
466,"[8166.799159532577, 7988.312683246364, 3178.542679225675, 5.1596505283539935, 0.31628184052026254, 0.9548436463293685, -7.520458895533971, -4.896304339951513, 1.6652037368305823, -4.322873400526685, 2.704306560620296, -1.9535971895371045, -114926.63827460777, 48509.254957630765, -321082.5789281083]",0,0,
467,"[-612.6950684084968, 6726.615857616398, -2496.1074186475844, 3.762745244095609, 2.1818543358961984, 0.8096710316790563, 0.2580155489324767, 0.32466154812042447, 1.1469114808235048, 6.721713505848928, -5.008994309244061, 3.6573889772403767, -19613.324926458794, -99580.51152373082, -162812.97416662026]",0,0,
468,"[469.0824110249032, -619.2147496889411, -8212.557142264845, 3.2991581688639204, 0.12695926078673408, 4.1880902468087635, -2.323314836500206, -6.8731149158328915, -6.754061763006241, -5.663609467777941, -6.941454696831162, 3.9528146686875303, 137448.70956044056, -68196.84927750545, -131433.1449394634]",0,0,
469,"[2885.78186046438, 9820.183576741249, 1316.055965363752, 0.9046191685268671, 3.9275747358539217, 2.757247321839107, -5.232605626377828, 4.697410483515581, -2.2488975322398117, -9.72570472760989, -1.2642038861490068, -8.234271472936793, 55427.78985065798, 136897.34590358235, -211792.20590732648]",0,0,
470,"[-2969.446164783667, -1819.889260087839, -1669.0725629994558, 4.942130670090761, 5.617272057106309, 1.5648977335644734, 6.652808914919785, -2.414584418590146, 4.29263194089585, 9.75661095737879, -11.890748943009605, -2.69781367437135, 128785.9843256512, 60930.573448045936, -183238.16774433543]",0,0,
471,"[4966.0430365326065, -6026.957960184105, -964.4559917506194, 5.536670372443518, 3.357331579711832, 0.7687105497154859, 6.946555497897716, 6.338266973764787, 0.29886029387845703, -0.25465046323099827, 1.2422595933142802, -5.380453285495537, -145671.98339709998, -3351.564244961337, -288779.0508289132]",0,0,
472,"[4171.2645842350485, -873.3002881717384, 6073.183137266255, 4.449672718180655, 2.9903422046968844, 3.363512830639688, -8.984201945679091, 3.001051430031197, -3.4021384876850727, -2.938657470642081, -6.989196525489649, 1.2653176957927812, -49101.35908867778, 8684.36010480678, -216739.9372889107]",0,0,
473,"[1116.9707623611557, -2951.8367195009114, 6719.643631399627, 2.571931625239808, 5.568368024044246, 2.5649150298872936, 10.068756559630906, 5.225741407132963, -2.9001292656905173, 8.033028667180798, -3.857869792340354, 1.0878377790056746, 21240.472573354084, -73013.80279296971, -231424.76113058135]","[array([-188.55895,   -7.12232, -190.82018])]","[array([ 477824.22235281, 1564847.30988307, 1296946.93494558])]",
474,"[3838.0063894206814, 5990.922861008672, 8914.426158353886, 5.142499227475463, 4.954636147589369, 2.809894886963521, -2.0575393007276723, -3.711982999650079, 8.577068887379589, 7.605427268518113, 1.7592308648065007, 5.776918057291859, -53113.165603583315, -84541.80759363409, -197288.34512997378]","[array([ -54.38946,  -89.81365, -108.74345])]","[array([228505.36085115, 691114.41813684, 572812.81726992])]",
475,"[6693.939292185001, 7118.231065106233, 9255.529147417008, 5.865685097396287, 0.44771545492957, 3.8693793433140415, -4.293505524317631, 7.745773287588481, 1.5147308143703224, -10.861257938388011, -7.051676887588418, -3.9014913848100665, -29309.211871197855, -100291.02313510355, -347425.50303124485]",0,0,
476,"[3892.925337348086, 3464.1399585378113, 9400.911303421075, 4.638994685487806, 5.9155116037560695, 4.941593306004452, 12.424042279656913, 2.157749681533316, 8.021489321214887, -11.570206321761333, -11.36483752384693, 5.147262130512903, 11359.549715661502, 86214.2741306535, -289883.1871847333]","[array([ -55.9818 ,  173.39126, -182.78984]), array([  55.9818 , -173.39126,  182.78984])]","[array([ 208755.40733303, 1124739.99940686, 2773278.85965979]), array([ 208755.40733303, 1124739.99940686, 2773278.85965979])]",
477,"[1648.0224596440294, -8911.98118418201, -7947.768853457713, 1.1691487709361867, 5.255143017122764, 0.1474719152990934, 1.6046098738434917, 0.7478229904469469, -2.6736337629374916, -6.300670393624181, -8.799080138029746, -0.23801582572004776, -92088.67689916995, 73153.03332022624, -57219.350778197]",0,0,
478,"[-9647.448655806573, 3949.2282910852646, 9509.163204060089, 2.61093677470933, 1.0360047055868546, 2.620636147483765, 5.540572586881364, -7.796135216369812, -7.304975898766368, -5.773864309721663, -6.391043884524806, 2.010694364609922, -103322.07483049872, 108497.9769076583, -246785.625891529]",0,0,
479,"[-9177.559882749643, 5898.24808166673, -321.476443864849, 5.457163641544229, 3.118486932313666, 4.088193639989356, -6.911055347364175, -5.2783285236652855, 11.724231975423866, -10.078511365464617, -8.800545583429987, 1.4532631815596169, -8927.622796569369, -14752.955388948787, -337982.0257567976]",0,0,
480,"[9592.713349701378, -2055.9621421948495, -9654.90198569541, 2.0729866951135056, 4.352114072468573, 3.4773979869552805, 9.415485779471755, -7.191553085053877, -1.0566341796218062, 7.161049916512958, 7.261446615046729, 7.3143547153715325, -69798.77785807961, 122561.15560132836, -151438.02355936953]","[array([-87.76949,  11.93983, -75.58535]), array([-38.75541,  65.1468 , -90.60773]), array([ 38.75541, -65.1468 ,  90.60773]), array([ 87.76949, -11.93983,  75.58535])]","[array([ 83253.55609191, 318723.41128653, 468591.73009625]), array([589891.04519963,  27185.63833504, 302543.99603719]), array([589891.04519963,  27185.63833504, 302543.99603719]), array([ 83253.55609191, 318723.41128653, 468591.73009625])]",
481,"[-6025.509001238923, -2611.7416702371884, 2106.8907795808773, 0.4951197608115352, 4.440321296684524, 1.529320609406603, 2.1405245776453885, 7.654666691269442, 1.9764968321431926, 9.511426162305924, 5.0127537855919755, -10.051958245137964, -25067.02602028678, 140952.0959030033, -161819.8691542302]",0,0,
482,"[5463.4675496782675, 3718.573596800383, 9720.613750526143, 2.3737762546079058, 3.5551977889637842, 4.816334400639125, -10.569212805055026, 4.084656911191939, -7.227062210607441, -11.59398964777629, -3.3742476433341313, -4.563435591700472, -67150.2548486627, -68842.01419267264, -249647.16560417492]",0,0,
483,"[-6108.9405228505275, -6526.848455636731, 5929.727378337426, 0.27844152061816496, 5.4409568509351764, 3.385894500926339, -2.545868926122848, -1.4014995022106431, 3.321073361804798, -9.213526553307126, -3.6777588646978465, 5.143850492370824, -47779.91823817788, 140588.35710589268, -307284.3141554568]",0,0,
484,"[1903.01862315351, -7153.075811268394, -6017.736738079249, 1.8182574026129115, 0.6575124696830374, 2.9238230990739833, -10.323200547845422, -2.536206728488885, 5.266432263832844, 5.1725998312997135, 5.116243894874181, 3.2960160040201156, -103456.22550846101, 126083.70179970132, -296895.68659785425]",0,0,
485,"[-8009.552138075635, 1887.7348252453867, 9557.123610517508, 0.9590591873453695, 2.1404183360071345, 4.393327077432312, 9.99294964023937, -5.907551263473104, 6.473871430855677, 6.507143752902749, -4.266367143092106, -12.487496313282907, -47847.768846851264, -98649.38858646678, -294859.9534469064]",0,0,
486,"[9165.760297712157, 979.8858410276971, 7566.560189020289, 3.0539435432981414, 5.006455970767949, 5.598020978179686, 0.43281461994756754, 10.375702067037572, 8.814402960518187, 7.58236966113817, 5.171764854107529, -12.159740674222931, 126685.32211413019, 149838.6753852258, -35296.75505616551]","[array([-93.85675,  59.89337, -75.0724 ]), array([ 93.85675, -59.89337,  75.0724 ])]","[array([189163.67120483, 463446.28379231, 617764.26569255]), array([189163.67120483, 463446.28379231, 617764.26569255])]",
487,"[-3170.7628954739484, -7519.764975808803, -5747.818355716241, 2.13651489736782, 0.22477832337273412, 1.2328932217716035, -0.06382104574349334, -2.804426338780215, 4.977379294417037, -11.343747893643984, -10.378620134847605, -1.2990396995511766, -5173.240604104649, -53152.28715112776, -227832.42195710808]",0,0,
488,"[8969.855720270734, -7976.111418919185, 1048.1685648992407, 4.300350126203682, 1.8476842362529269, 2.8020955045965152, -8.458751090877232, 11.691123820402911, 2.564944555413202, 5.760924873481535, 0.2832634156603131, -6.5421162333506055, -56490.11546144735, -80517.78717618874, -2221.829032849171]","[array([-92.70917, -99.20487, -43.86452])]","[array([521010.20190206, 216659.73706678,  83316.28412372])]",
489,"[-2461.036521803615, 551.6793472675199, -105.64989089759183, 4.064817716068129, 4.071961318213311, 3.0068885983448563, -1.0155865455846271, -3.7254228835900065, 10.053383305974926, 11.074921899055383, -10.832816149567279, -4.4333326898833345, -81635.76230788768, -105904.86328944335, -148342.27228232624]",0,0,
490,"[2114.9692772423987, -7162.2761167883355, 2807.074395328311, 1.8612458242281205, 0.5155321862994865, 2.1556336612643534, 4.2254782154699555, 6.320358245986466, 8.92709337393114, -2.024786918538929, 3.0962037549923203, 6.284758344920469, 17031.24277393613, -1833.2626737647224, -358075.9963601265]","[array([-99.13092,   6.62106, -95.27276]), array([99.13092, -6.62106, 95.27276])]","[array([727945.73741913, 301823.31169744, 219606.24593022]), array([727945.73741913, 301823.31169744, 219606.24593022])]",
491,"[-6314.257825861058, 8773.613055664733, -9101.446076555534, 4.774237087138443, 1.9067723337476994, 2.530074804606118, 10.389024565719694, -4.595272402383786, 8.403390275632038, -12.272724767103096, -0.664635812952957, -2.7591039390820153, -35742.16230980384, -143998.5284564997, -189845.46241616565]",0,0,
492,"[-2475.4398815401955, 7572.21739432976, -680.7803240866215, 1.7495588726269973, 3.066539604290968, 1.3344361300908452, 11.955587823768113, 6.439516416297346, 3.568738656647854, -8.033059574074112, 6.041725078017855, -1.3966007529346562, -10480.332584537333, -16026.853418202169, -343949.21664307953]","[array([-174.23221,   -4.39709, -187.12499])]","[array([ 664580.90611493,  822845.11490558, 1099365.15509058])]",
493,"[3562.5609598480933, -9735.456141733173, 1170.544731864451, 2.3552138469302895, 2.9512710119310244, 1.2571149856699044, 10.915150492472371, -0.016468651725189076, -3.4873454985481604, -5.877407917623583, -0.423974181397897, 0.8777670825596946, 2176.7208831008465, -145817.32214535656, -165382.67126560918]","[array([-292.4041 ,  -61.6131 , -349.94336])]","[array([2930817.23963236,  333389.1497685 ,  847163.37640809])]",
494,"[-3857.0737850993737, -2661.06186760547, -9536.481795153615, 1.2985339043145636, 3.348996770921723, 5.544710676066433, 12.31594421260677, 10.667633474577258, 0.5807683280919633, -5.206998283836366, 3.1102280278668335, -5.620861172300424, 140649.35151432845, 51298.852057114505, -204012.37890761037]","[array([-649.98834,    9.84309, -452.01204]), array([649.98834,  -9.84309, 452.01204])]","[array([  358401.73534151, 13540013.29633337, 11637999.4319088 ]), array([  358401.73534151, 13540013.29633337, 11637999.4319088 ])]",
495,"[-7314.193274915335, 773.3745205099021, 3582.233368181154, 3.2517877693523896, 4.247527298493447, 3.4448863232548566, 4.097266763685614, -2.041391192215757, 12.333133597640401, -6.722863537648097, 2.2815856718017535, 5.759789963880767, 92728.55506094667, -66799.74760730333, -210396.26093101196]","[array([-100.775  ,   87.61936,  -39.78441]), array([-48.80271, -41.25993, -78.77174]), array([48.80271, 41.25993, 78.77174]), array([100.775  , -87.61936,  39.78441])]","[array([152152.49545024, 576633.50699438, 465724.27719415]), array([ 35166.19253437, 397894.6245447 , 302139.57473707]), array([ 35166.19253437, 397894.6245447 , 302139.57473707]), array([152152.49545024, 576633.50699438, 465724.27719415])]",
