,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
664,"[-157.65295211641023, -2143.5387667754812, 5040.348078332236, 4.386509087313751, 3.277177523749411, 0.7463863834359196, 11.235910778098926, 1.28565554358841, 3.7499384129074045, 4.956664158606756, -1.3225931608508805, 7.581862185477888, -36555.19670009462, 26109.045465955744, -271698.4095813715]","[array([ -74.79509,    2.85845, -124.91023]), array([ 74.79509,  -2.85845, 124.91023])]","[array([703524.33589074, 235619.68061015, 150600.38372106]), array([703524.33589074, 235619.68061015, 150600.38372106])]",
665,"[9716.219046533053, -3669.535823258332, -6296.690755462319, 0.21967084271963888, 5.250286386610942, 5.664062869378336, 4.027541403708739, 5.782158788003073, 2.7635776115132984, 1.7066087556190688, -6.3390170337056215, 5.846099042658238, 65368.647441524634, -62347.14419242821, -216793.19741508097]","[array([-188.93987,   20.87664,  -56.68737]), array([188.93987, -20.87664,  56.68737])]","[array([103336.30341951, 885490.46504694, 432016.86516769]), array([103336.30341951, 885490.46504694, 432016.86516769])]",
666,"[1779.7734942705392, 2387.034124077567, 4448.842716847028, 2.137028301491424, 0.9837960234480962, 4.785020626890639, -3.023819499225402, -4.581918968501769, 9.68203900405257, 1.4273696255283657, -8.948598055430644, -3.020745978437322, 29369.92794257251, -122568.07075104203, -73805.28000462108]",0,0,
667,"[1781.0664217301892, 6597.315973696717, -4269.941301371205, 5.947295622682032, 2.375615699170271, 4.92533366414742, 7.001307483362684, -1.9348568615409922, 2.7540353930119466, -10.64331526407569, 4.85426532721965, 7.917785127647992, -110902.43870253328, 70.98232243600069, -49061.63199841592]","[array([-110.62052, -140.78146,  -13.91683])]","[array([959630.09601225, 228914.90352157, 401670.53740686])]",
668,"[-254.0253538049874, -5445.211388625362, 8575.797293140993, 3.268143347313743, 2.924709131565147, 4.1819492408492165, 12.148021892303444, 3.2855172939151966, -2.287241794660966, -5.804596710906234, 0.37584663819183994, -11.548731344662269, -39670.694242059864, -87561.81023928632, -249439.40383689015]",0,0,
669,"[-9654.573112867418, -49.60474309896745, 8772.693223157596, 2.292165028237095, 1.3858168657984313, 3.6103861900151157, 2.344843965568554, 1.0287819644003182, 2.4682271194980885, -3.6343753885583467, -2.0799337291206896, -7.984755749873388, 113958.41847921355, 134590.49011376285, -145492.75603883425]",0,0,
670,"[655.1674021916551, -9895.913414838016, 1855.756305474195, 0.43459644111857765, 4.923209696945544, 5.406720688644737, -9.482621603560695, 9.190033023258842, 5.610292067658145, 6.379575774444021, -2.798611929914042, -9.913223739723673, 22749.798679892236, 107506.37945957412, -223694.1805642928]",0,0,
671,"[3224.329094601362, 4187.719047239409, -5948.139368404813, 0.8921333177499309, 2.6387562468252117, 0.6023018384188423, 6.62098570232353, 5.038259994560807, 7.4564562280082765, 9.44759798269531, 3.2811276987248856, -2.825712032802416, 114527.42766426207, 82967.72927952674, -27192.44846765435]","[array([-55.35216,  60.2053 , -59.56433]), array([ 55.35216, -60.2053 ,  59.56433])]","[array([340014.5028671 , 104307.71237469, 121497.73290555]), array([340014.5028671 , 104307.71237469, 121497.73290555])]",
672,"[2088.659165682602, -9477.121622011033, 6064.582682513996, 2.17119444220423, 5.257923671841065, 5.147890408560005, -0.7256833487331917, -3.1364817686112882, 9.096197560108923, -7.097690374763181, -3.818875140404261, -11.919960486452329, -97887.69144089779, 13450.836792091199, -356460.8089447221]",0,0,
673,"[3168.4538262992883, 7072.087714468242, 5921.285672317432, 0.291044808696989, 0.3367416245671303, 5.392916646488977, 6.334536009707815, -4.477995714089229, 7.8311855868672815, 10.878677258534236, 2.845684842271238, -7.027532363850885, -78292.49905081096, 44005.277335205465, -24513.594050204614]","[array([-112.60066,  -16.62695,  -42.88361]), array([  -7.83806, -244.67631,  117.39041]), array([   7.83806,  244.67631, -117.39041]), array([112.60066,  16.62695,  42.88361])]","[array([429040.73611471,  41105.52710963, 124375.37136968]), array([2078862.04954711,   92290.07870766,  775382.04811415]), array([2078862.04954711,   92290.07870766,  775382.04811415]), array([429040.73611471,  41105.52710963, 124375.37136968])]",
674,"[-4917.553054763362, 1607.811511065107, 2132.387535867927, 2.7812728443820194, 4.424258472819235, 5.955561905069614, -8.191840231623779, 4.9384596478104115, 2.501334462855409, 3.630985226751207, 3.9337313946883548, 3.9289213037129684, -43707.0719188175, 91477.69506738108, -291857.26476934855]","[array([-108.27637,   46.63188,  -92.36373]), array([108.27637, -46.63188,  92.36373])]","[array([144954.46586709, 491964.28243117, 805530.6362351 ]), array([144954.46586709, 491964.28243117, 805530.6362351 ])]",
675,"[6619.0451781226, -3990.0060028595426, 5772.517814086968, 0.3618326694661387, 0.2073289642777389, 4.21015740669712, -11.885927494487827, 10.388207093790438, -2.0387713003049717, 12.329578989187443, -3.9863715121463983, -5.971761011239563, -78140.33922051606, 78238.37920924355, -366731.3519200181]",0,0,
676,"[-149.17766420532644, -8483.232360139005, 3170.973722160643, 5.556066078635623, 4.706044608516351, 2.5048048498913755, 5.263864109893547, -7.055012304449877, -5.076124684293188, -9.926331065760252, 6.030744314663185, 5.2327950203271705, -124130.10925798348, 19109.712442845805, -122037.16681361105]","[array([-127.97987, -121.32617, -119.37452])]","[array([1257385.65363344,  284877.82527625,  480546.30808942])]",
677,"[9213.237719936045, 7827.387884516236, -2462.102367340084, 2.259157272720727, 5.917731620711335, 3.5893822846415238, 9.578122513305455, -4.858130885234038, 3.2508641428042644, 12.11008514447473, -0.6165373507963974, -10.168874621381454, 46615.382389793755, 92193.21381860255, -235296.75429586775]",0,0,
678,"[-1406.7409777880766, -5647.8100843890625, -964.1713372048653, 3.164216262889322, 4.227559842197906, 0.22339116156340494, 3.1588626358930103, -4.036100693310253, 3.254893558610771, 4.831932773308324, -7.351697863117683, 1.3463211578395278, -28733.90040333908, 21004.023010071018, -317961.2668243908]",0,0,
679,"[-3359.89442915331, 4117.882704064174, 8267.144198216203, 1.3662828626822392, 2.3457263550802656, 5.336566585298547, 8.7163960544739, -0.6941010601719553, -5.127801315585483, 5.62179249934054, 5.980362112540028, 4.712260343895707, 90649.23046936438, -95163.92334727451, -244871.29530064014]","[array([-184.74777,    3.48   , -133.58826]), array([184.74777,  -3.48   , 133.58826])]","[array([ 429475.9776505 , 1311507.87394138, 1068462.84693582]), array([ 429475.9776505 , 1311507.87394138, 1068462.84693582])]",
680,"[3757.715469739942, 2305.848770950737, 7129.502496521371, 4.858003985158663, 1.2413778774098618, 2.6474029925023412, -11.097216519961044, -0.6505187404876072, 11.371398556118656, -2.108963035499558, 4.975167461573022, -2.6714839247463864, 139565.33924969786, 139736.7195617493, -228995.30953468184]",0,0,
681,"[5925.631418344106, 1279.7438812249748, -3203.7432563020275, 5.104431683190092, 2.6296280116053836, 1.9451821169413948, 10.53500351303525, 0.9379312526502535, -1.443263693281251, 1.7345534388500017, -3.8011551768545644, -7.85709729777333, -47708.95054609323, 27857.41849398575, -80736.73443073593]",0,0,
682,"[-4741.5577393631, -5225.699970124469, -5164.942403925532, 1.0707574811993474, 2.308774983636904, 0.18788997534323157, 11.007913285150977, -0.20578911930167898, 8.802048827843244, 4.8758860776466335, -10.861161540264641, -1.3561660613590583, -95219.94226198763, 42218.366486366955, -162589.42515394368]",0,0,
683,"[-8775.88091921153, 9942.779210713918, 2240.723068300802, 1.6284843603573667, 4.495341613787848, 3.3849605861912937, -9.794011975902315, 11.351686262473827, -5.945719462916494, 8.459437416329514, 2.0515446259963337, 5.908955823067338, -108066.34562748726, 1568.5553574392688, -260344.69355772046]","[array([-183.52394,  -39.71034, -146.46861])]","[array([1247384.95448143,  511819.10799961,  367836.42661184])]",
684,"[-8013.53884611788, 1573.8501555538369, -6558.876457673202, 0.1135860767286581, 2.3723389253422127, 5.848861719421627, 12.062273049466626, 0.26551974173464643, 7.164908797854093, 8.347117354380806, -7.684218152326707, -10.170609498445074, -73133.01041046498, -75043.18976913292, -395118.95588603744]","[array([   -8.75152, -1199.46426,  -957.11348]), array([   8.75152, 1199.46426,  957.11348])]","[array([53192406.48296131, 70230063.68380554,   139968.28832088]), array([53192406.48296131, 70230063.68380554,   139968.28832088])]",
685,"[-5604.179640146865, -5550.36126773393, -9359.251180499466, 4.995111397111068, 5.747271000052756, 3.982648552615909, 7.671938442881352, -6.043340174079313, 0.3773568755555843, 0.028287529831668934, -9.892848571132408, 7.932175630843098, -60934.460581870226, 78774.30502123438, -295254.7130122622]",0,0,
686,"[-2422.93891334594, -7449.819990305619, -5294.3508820582165, 3.696504150049963, 4.594701512725389, 4.571892780211741, -8.24814373672666, -0.9987473320737594, -1.9097808956818012, -0.004369937428247539, 7.250971216092694, -6.196108981173621, 130857.5529095261, -80588.89323400643, -288085.2384449473]",0,0,
687,"[126.3034667235479, 5994.648476069702, 238.7719258551606, 3.6888445326534542, 0.2100966590187776, 4.268673834124945, -8.914540151363976, 9.124083128684568, 2.2221869510816123, -11.953435980311003, -7.46631400673236, -7.5758253480392534, -147351.3460667025, 34821.25030593583, -224047.4502652465]",0,0,
688,"[4107.171686386697, -5789.831696827255, -7176.52801598232, 0.27093232249416893, 3.6074632896968906, 2.056432842948602, -12.128319164611478, 8.387306624082868, -1.8847338083811485, 9.805999449313813, -11.35398216569035, -6.5637739805358235, 147054.14298947272, -12971.974743811006, -268851.35209984484]",0,0,
689,"[-7795.858022151597, -391.9961115345759, 9274.692313393629, 2.8699644599888448, 1.90146059287328, 5.256014754376309, -3.51985408759173, 5.939062333408854, 0.5570160574697951, -3.377175178209299, 1.1441200330473542, -2.767761501975036, 56675.785356957815, 52358.768160917534, -62545.819676614134]",0,0,
690,"[-4357.56684794881, -4434.933989294654, -1766.7619814949066, 5.802478249191884, 1.4200240429632354, 1.566463935724419, -5.078049010378972, 5.550392968094233, 4.0744106377670875, 2.782834930145201, -9.658071851890801, 7.260568623992842, -34506.211853428, -87899.88256317878, -391641.08333711163]",0,0,
691,"[-6495.932540876228, -1159.729107396277, -9480.722134732243, 1.9882724334705184, 3.7089176768743672, 3.5057072385093058, -11.48323789822436, -3.8733452817362144, 9.163119753895067, 11.896494206070578, -0.8029844027574953, -1.5113763429323015, 128572.99742290616, -117773.72745574135, -355576.3105473926]","[array([-142.83544,   98.0554 , -101.63252]), array([ -83.1912 , -136.44627, -156.09966]), array([ 83.1912 , 136.44627, 156.09966]), array([142.83544, -98.0554 , 101.63252])]","[array([793726.04865153, 584627.92325005, 313729.02636672]), array([ 188803.86937107,  618660.56353084, 1343533.51932384]), array([ 188803.86937107,  618660.56353084, 1343533.51932384]), array([793726.04865153, 584627.92325005, 313729.02636672])]",
692,"[-364.907799498671, -2859.1136841199204, 2983.3503799700193, 1.2090159903845374, 2.2406407718814516, 3.758751513087121, 4.836832877488387, 2.5609770573581905, 4.639438571363666, 7.570085908962174, 1.0438514418233513, -7.368817989875723, 4203.078732895228, -16331.084219452023, -44712.88555962435]","[array([-141.00783,   -1.99469, -107.41543]), array([141.00783,   1.99469, 107.41543])]","[array([ 87537.13092981, 535228.19330514, 591887.92854121]), array([ 87537.13092981, 535228.19330514, 591887.92854121])]",
693,"[-9940.253137401218, -1365.79594493267, 976.7776691567469, 1.0826931621356113, 2.329145496382516, 0.18173531782539298, 7.776043469978294, -7.978574493440197, -2.7616743803578228, 8.263053584627897, -2.974103765436741, 0.07004163618783643, -149771.92432045995, 59351.34906424803, -294549.9800142806]",0,0,
694,"[3597.9284426384456, 8062.852049677418, -794.6550938561959, 1.3365955525303708, 5.946110988793495, 2.1067510602505894, 7.390383264620247, -1.4679251607029844, 8.216012405524868, 11.29708984168283, -8.233471491839008, 1.9686392652725662, -128967.79804994486, 24115.90318268063, -375901.9706367491]","[array([-117.4914 ,  -44.87094, -118.80247])]","[array([ 62341.40531873, 795500.21357901, 689255.31808128])]",
695,"[-11.297283196956414, 7665.6438618063075, 6304.86131653466, 2.4041623766442224, 0.5971166638204386, 2.4875901476552116, 7.24910954001405, -4.407901529480197, -2.299990152071775, 1.5729974783292988, -2.1321792484521946, -5.991535279018719, -30729.233264702256, 135519.3050961612, -7629.48750678933]",0,0,
696,"[6171.730571143586, 806.6655042890925, 2471.816087098199, 3.14064997848906, 0.7311132243278139, 5.675259164287434, -10.133237348481877, -2.0536952029076483, -3.8351003192687605, 12.056401422788909, 4.7793054176127505, -6.553636968596557, -57797.94174402411, -51746.109737044724, -151765.17193467912]",0,0,
697,"[-6634.037863147535, -8091.971868787225, 5070.617654482432, 3.037657295307583, 1.6561624277096874, 0.6412874838369297, 9.302964742693977, -7.418369971484698, -7.5571092932232045, -5.453301508330303, -1.7583392087338705, -10.245351799468702, 74988.02365632259, 80261.69455946953, -319574.27448403096]",0,0,
698,"[1228.27425982141, -545.0056582136367, -9815.151518682405, 5.773533433511845, 0.3250389138635663, 4.142803854872956, -9.65969905820167, 1.8526810997225862, 7.636908515648464, 3.788052592778463, -5.842658777534099, -12.047324057431208, 33966.932146561536, 11740.82804921508, -88622.91602791945]",0,0,
699,"[-8138.509677356491, 7035.584870577302, -3496.5951083645887, 1.9658277367689276, 4.574722768367175, 0.9219496883396647, -5.297395974556785, -4.614068780616563, 12.414997293093776, -9.389826263654548, 6.961159860786545, -3.564593071714066, -138024.40523188625, 127787.40266211482, -360615.3228397983]",0,0,
700,"[7853.7401860835525, 8580.562936213151, -6289.96775445178, 4.5051255420398215, 0.15149985661328386, 1.0528351285521325, -10.077651343076171, 11.174584054819903, 6.393816275143365, 9.401861543879502, -8.243814475047111, -0.12780486632543564, 15696.540543356212, 68554.4860185897, -183344.46228753298]","[array([-99.79803, 215.34533, -76.23066]), array([  99.79803, -215.34533,   76.23066])]","[array([ 41265.61477795, 549321.78392079, 512665.77232483]), array([ 41265.61477795, 549321.78392079, 512665.77232483])]",
701,"[4087.467413562257, 4869.939459397654, 3612.1863300404184, 1.1504934563536051, 5.26682611794599, 2.224032725383368, 6.108892696747102, 12.081338509967257, -4.070071154307748, 11.397655220554618, -2.717727662821261, 2.9863318504396457, -32620.786012801545, 22797.243197225966, -174916.4115333865]","[array([-226.10424,   -1.2254 , -191.08549]), array([226.10424,   1.2254 , 191.08549])]","[array([ 356234.0915412 , 1117935.68095103, 2464987.11619719]), array([ 356234.0915412 , 1117935.68095103, 2464987.11619719])]",
702,"[-7423.195977263425, 2340.2459659665674, -445.939985731924, 4.779724175501422, 4.964764635671601, 1.732913647639879, 4.246348204944017, 4.26545442075798, 9.71796520812482, -4.26963611339019, -7.629793139894091, 6.420839796387476, 56866.88841678406, 51332.74193794615, -201112.37572031948]","[array([ -54.98311,   99.71841, -121.23052]), array([ 54.98311, -99.71841, 121.23052])]","[array([850387.8057094 , 502902.99342192, 134761.9214983 ]), array([850387.8057094 , 502902.99342192, 134761.9214983 ])]",
703,"[2645.528932587258, 1526.7464872821965, -183.73877853356134, 4.280727997013426, 3.088383964318575, 3.991836550076028, 7.960632829654486, 2.3909304740614736, 9.523617317010157, 3.531754380887417, 6.087075699084071, -2.428024421906809, -106132.47902121613, -144324.3784995865, -247443.16355635255]","[array([-87.86708, -61.48012, -95.64507]), array([87.86708, 61.48012, 95.64507])]","[array([369686.69259455, 702649.95469446, 617497.62120712]), array([369686.69259455, 702649.95469446, 617497.62120712])]",
704,"[-3439.58201963982, -4675.627268918758, 3462.1420809908577, 0.9104473449998569, 0.8386352753435258, 0.7212909430563531, -1.8489512661211478, 6.297731585868085, 7.774016500556469, -11.30861476290542, 3.415193739609016, -5.52029010290888, 14442.707796989416, -94687.98904538361, -276640.1096896776]",0,0,
705,"[4610.134268821634, -7021.199838627425, 6132.379387207024, 5.989632447420275, 2.3501178272347123, 3.5218016135379373, -12.481461517855195, -5.7814548875427985, -0.5922425999122067, -3.3019695881524793, -5.319791896634882, -1.2435434671279229, -54959.29057722338, -58753.432236399385, -87455.67130508239]",0,0,
706,"[-8152.25178472944, 5612.511998212067, 5526.175904040214, 0.7254427807647816, 2.3284503324462937, 3.451422114798685, 3.6780657245337807, 10.103449158638192, -1.6519500956232802, 5.439695537106267, -2.287577880281347, 4.302747448566951, 148209.5013726449, -12270.025276710978, -333558.98380458803]","[array([-201.51584,   27.14799, -138.81969]), array([201.51584, -27.14799, 138.81969])]","[array([ 476203.59108384,  909996.78560812, 1164250.39107978]), array([ 476203.59108384,  909996.78560812, 1164250.39107978])]",
707,"[-7602.2446611771575, -3874.7760219358997, 898.6833334743551, 2.04926361785839, 4.655938856242954, 3.28565983057057, -10.109902038571303, -4.361442195301751, 2.7756275093982357, -1.4487796608906045, -5.449864048781283, -12.279508166405813, -114954.96056058732, -35072.793651805885, -287890.5351204611]",0,0,
708,"[1480.8866874395717, 3948.689799472717, -1962.724486361467, 4.176620783286171, 0.6630317002479046, 4.51489390614186, 1.143714281022497, -1.6411261570841118, -7.05278082397082, -10.142956961334974, 7.680879165295725, 4.063852431169586, -124488.92093611696, 84867.03314155163, -276353.84451960446]",0,0,
709,"[-4630.40359587607, 3765.161811712789, 5612.354782432403, 3.474845618893438, 4.920162200065895, 5.5029177653774735, -2.9751063646490135, -2.047157941690169, 12.217852731787978, -7.2185513591153105, -5.3321706647031135, -7.480703151392125, -28689.990842328712, -98558.94672238165, -302744.1638979362]",0,0,
710,"[1009.4427530844969, -3393.3308608787447, 7871.882001397342, 3.5535824587046942, 1.1215500178599356, 3.408652616145666, -5.50132592671998, 11.231725506987665, -2.0505590531818667, -8.03750975346527, -1.897279747673693, -3.9035055595969794, -33884.20189437081, -92353.73852597605, -17965.565526811988]",0,0,
711,"[2325.322021804159, 2940.002796109011, -4051.5618836467593, 1.8130556961773046, 3.144044315125048, 2.8945436388600774, -0.10581951850663707, -6.939495988406028, -6.430497800233222, 11.378506094980168, 7.6431519096217, 7.262332751592847, 142493.7975828917, -96745.83043541506, -245118.82346503256]","[array([-162.15343,   15.67579, -138.83515]), array([162.15343, -15.67579, 138.83515])]","[array([882355.44979786, 472331.43533567, 595361.40247452]), array([882355.44979786, 472331.43533567, 595361.40247452])]",
712,"[-9080.07688469596, 4893.536210923623, -4930.116037561521, 5.369450923696504, 4.852824068075453, 2.2870942639283043, 0.509810593467801, 9.910089564843176, 9.044127406298852, -9.32797716933553, 2.279625117646413, -6.586684084046042, -80484.60010232465, 83216.19060756857, -74103.33721597563]","[array([-162.80421, -169.20099,    2.40523]), array([-43.00938,  26.23671, -68.39186]), array([ 43.00938, -26.23671,  68.39186]), array([162.80421, 169.20099,  -2.40523])]","[array([2264840.52395364,  153210.83770507,  831371.19969997]), array([ 74992.89514206, 208212.24478075, 140808.92413467]), array([ 74992.89514206, 208212.24478075, 140808.92413467]), array([2264840.52395364,  153210.83770507,  831371.19969997])]",
713,"[8216.786702313198, -2510.6227753853673, -7056.783365911272, 3.575641860995314, 2.9224128401015403, 5.2008287951291505, -12.057693862526975, -0.9798467648330904, 1.11444912491757, -4.73331724356232, -12.018376251586671, 5.641337445561483, -24750.828829727063, -12811.281759458507, -356461.39279596007]",0,0,
714,"[-4516.114448744808, -341.9901852084022, -912.3370064713981, 0.14175833280058417, 3.14791744300739, 0.5187863581876485, 8.43197912096662, -1.5032678199363012, -6.76400263164758, 5.387270230027735, -4.354609291588998, -3.431204654792724, 130395.06228166894, 93562.46442416625, -335403.9030956726]",0,0,
715,"[-1062.5271726515875, -7872.964537561715, 7336.429721060518, 4.621536416202139, 0.9637521275319106, 2.3347661199318943, 11.318689169945749, -4.667368307602519, 4.836076289067583, 10.631128119188894, 7.327556402288952, 0.16508944156877803, 114655.4337167964, -5091.03279043478, -271856.21819422353]","[array([-100.09227,   20.304  , -120.89443]), array([100.09227, -20.304  , 120.89443])]","[array([743493.41799295, 466760.92616033, 547058.38586806]), array([743493.41799295, 466760.92616033, 547058.38586806])]",
716,"[7521.365458190481, -6686.9178665108575, 1362.6965129311393, 4.523967695774534, 0.17912928998339, 5.405100324862673, -4.330152136753632, -5.434352228104716, 0.5747940581923352, -2.531909176108222, -10.641644929307091, -12.103392582740371, -110538.56315847518, -15256.731765743956, -162240.08330085082]",0,0,
717,"[-3405.9955022326394, 1312.2038024170142, 3655.9342766638165, 1.5167277119375084, 2.0796689346769477, 4.263094027563442, -6.5746223090115485, 8.264653906044462, 10.042019362748729, 4.619442932804013, -7.392354750264151, -9.799823678542376, 519.3639768979338, 90723.1118165695, -79410.17173372902]","[array([-135.2652 ,  125.49076, -103.87308]), array([ 135.2652 , -125.49076,  103.87308])]","[array([159535.3504771 , 446287.3830278 , 596297.34593837]), array([159535.3504771 , 446287.3830278 , 596297.34593837])]",
718,"[3715.9693460248654, -7172.2031449604, -1064.6739914800273, 4.649738730563399, 4.713306616493739, 1.0850060844356104, 1.0500238111096358, -3.2956055347651887, -2.1935087129662882, 9.310123406626701, -11.479796404861588, -10.252484926309311, 110271.90932413639, -131498.93962637964, -340133.6947397546]",0,0,
719,"[-9389.66651191151, -973.9270921124316, -3316.155326718189, 1.7992806812989641, 0.16508264724787924, 0.49583200242687653, -1.232234761392304, -7.540453771394457, -5.3180399542773, -8.639036889525851, 0.21907983126864927, -7.842655898076849, 95745.22566803268, -7015.702839963109, -97016.2903615245]",0,0,
720,"[8150.171018302717, 4963.112447617652, 8632.02948231262, 1.7922003042764123, 2.9990027443508027, 2.050690487927945, 10.68806114667068, -2.071772384619819, 11.215759025229389, -0.8343373727859404, -7.856664704751572, -12.088465310030557, 37838.30780905092, -78566.87040594307, -264132.40709623724]",0,0,
721,"[-4386.577447445048, -1981.5571237256145, -2475.504260169545, 3.2151244660037595, 1.4373388064302857, 3.6568757036545874, 8.142218851911501, 5.297579664140757, -1.2152311361094945, 4.393680513735074, -7.893167734063912, -0.15076687273853118, 110104.74518700648, 109703.1487660241, -6540.958088468062]","[array([ -26.4758 ,  182.43421, -145.27169]), array([  26.4758 , -182.43421,  145.27169])]","[array([1068778.85220629,  786949.51150041,  199269.68195135]), array([1068778.85220629,  786949.51150041,  199269.68195135])]",
722,"[-9184.341980743058, 672.5018490792172, 1777.28365021862, 3.0703867753829326, 2.2691631741215375, 1.8414830895541596, 12.138104233123787, 2.7711389927755103, -4.592520585569779, 3.0376355899561727, 3.6109284722064316, -6.96797581898507, -114254.81393254822, 31495.6884660731, -43384.314016677905]","[array([-42.73558, -59.91902,  16.38245]), array([ 42.73558,  59.91902, -16.38245])]","[array([216391.58152718, 128530.02832258,   4755.24382268]), array([216391.58152718, 128530.02832258,   4755.24382268])]",
723,"[947.4797993812517, -227.647554262041, 309.2876813731109, 4.905325207120377, 1.3927241407796387, 1.3592142318799825, 2.898621431614325, 10.699255531795231, -4.7882730402640306, 10.2412812467675, -4.145517873102994, -3.5939342728282178, -147501.32437743866, -40095.1263532585, -259781.7515366452]",0,0,
724,"[6465.829582192302, -2449.1846667228765, 4808.226130121069, 0.7756040074606712, 3.09970695978735, 4.801346322581449, -10.167677313948857, -3.984746978373628, -0.8296345642035936, 11.647797981616392, -4.743023659680827, -5.1915742649067305, -119235.92424183263, -17101.70294857811, -76844.9624787345]",0,0,
725,"[-3511.78905694715, 7899.724432180978, -667.2431151568198, 4.233268062562968, 4.089057254427135, 3.0653206608788093, -1.5751332246432348, -3.146667755959597, 2.906487099325533, 10.031433530314011, -0.026443525543372814, -11.490579524109366, 16272.689601084916, -120631.9454017418, -5881.245971724566]",0,0,
726,"[7488.445260858571, -8876.744918981527, 9434.427112370813, 2.012717325853192, 4.065821833341095, 3.7928416699219403, 6.605058886743496, 2.143298530231254, 4.176989668003866, -0.4418297913175184, -10.189575302575642, 7.161178576493899, 77306.96410157287, 114757.62402794854, -42419.332524108526]",0,0,
727,"[594.5426422130931, 2844.329713571853, 1582.962086868074, 4.83647612742852, 3.265312081887556, 4.3063589643252955, 0.8662876205542052, -1.3275397279967542, -6.686874205926825, 2.6116160247828333, -4.021699809270537, -1.1696124153160472, 15368.33217287276, -30039.825894334776, -377629.8574934685]","[array([-474.88413, -369.82266, -557.38481]), array([-461.84587,  346.35711, -535.75664]), array([ 461.84587, -346.35711,  535.75664])]","[array([20317560.88168571,  2898865.91153799,   583492.47861145]), array([18869421.2971445 ,  2601900.05880998,   533783.44727905]), array([18869421.2971445 ,  2601900.05880998,   533783.44727905])]",
728,"[8414.536800143578, -8905.616205107062, -9941.682858064662, 4.962679079007958, 3.746140026384912, 5.862428049649706, 7.391498242725621, 11.645138166968227, 4.092738153840262, -2.628353637624775, 0.7103071571203436, -3.205462780065087, -35240.60102833055, 83147.28767824572, -338721.84120877413]","[array([-124.24244,   10.5784 , -116.55522]), array([124.24244, -10.5784 , 116.55522])]","[array([1260861.24698411,  681916.43638615,  496158.56176288]), array([1260861.24698411,  681916.43638615,  496158.56176288])]",
729,"[8562.384516259714, -7733.886678091808, 7129.985969367641, 5.696272964525639, 5.031670624992166, 2.4467773032799456, -9.273785768963512, -4.017147848235686, 2.4527405673122047, -3.131445063694356, -2.5819987154204167, -6.330240319926781, -36160.34550991806, -34391.07878671534, -371522.16402002034]",0,0,
730,"[-7854.103853903858, 9327.316957628533, 7318.074005832965, 5.922197343252431, 4.5651334017840375, 4.970438752705637, -0.8750036067621156, 6.870667016170978, -7.993065679824103, -10.043533884304106, 0.8182767044627237, 3.045258363805038, 16598.794857824338, -29061.926404774364, -97448.24681712728]",0,0,
731,"[-2801.4326546222956, 7911.750998702999, -8299.230779460675, 1.2323579376290392, 2.036550943534431, 1.353303329458972, -8.246883738603744, 5.5158173468002385, 4.042053461490706, 7.420561202532195, -3.904478588564496, -0.5303438322994918, -117215.98794817066, -128061.26477912645, -194958.76541334423]","[array([-185.49743, -172.09378, -130.52024])]","[array([355275.76743906, 900003.17443335, 666235.91766962])]",
732,"[-2962.028992027039, 7616.896369719165, 260.8702220999785, 3.0168364965394634, 4.953715748410067, 1.4143601509917834, -5.39329381494796, 1.5857498986556067, 12.010567503401631, -1.71321357272733, -8.070540813939154, -3.887170705475242, 69458.61476990054, -47079.29659884855, -174341.6756254449]","[array([-249.52342,  231.50791,  -90.10178]), array([ 249.52342, -231.50791,   90.10178])]","[array([3801114.82189615,  114508.81790312,  348684.2335893 ]), array([3801114.82189615,  114508.81790312,  348684.2335893 ])]",
733,"[128.14289920645206, -5532.108879192221, 7148.034649077577, 3.3709781314832754, 2.130108493915877, 2.332674389925573, -4.649522882023185, 2.235220541220537, -4.199188733337849, -11.305872689010169, 5.884978942457618, -0.39206237120310483, 38474.13886117068, 38497.320879056526, -138840.1279586469]",0,0,
734,"[2736.197055330922, 3108.2067518163676, -4211.8172709513055, 3.3349443382264363, 0.20950901081715215, 2.8771024328138606, 5.166886104976925, 6.043895439386903, -1.4400352834541437, -11.802337583418801, -7.430908722711828, -0.7269072142953981, -62204.2078994373, 95730.96863323121, -328609.5485988793]",0,0,
735,"[-6951.441696850727, 3645.940554973915, 5974.765505534055, 1.0394839803458342, 1.7952907256364783, 1.8988038949118058, -9.818499107919244, 1.930633608555972, 2.7207487385916593, -5.487725320829431, -6.441020185471586, 1.8407336717408036, 79369.73237583786, -63985.77178546201, -99631.43717129767]",0,0,
736,"[5728.182536549755, -5673.095981109124, 4339.424321859429, 2.233644938196684, 2.485657370953777, 1.5405604489751188, -9.3843844092134, -3.183968229312991, 1.5019392560502407, 7.184229679446791, -3.6758158289369103, -1.9792166247011078, 36109.217144112336, 84998.06585002414, -173665.64651159348]",0,0,
737,"[-2649.5688156199094, 5752.03534717812, 8147.827550861293, 0.9657565627357901, 4.482583800169746, 2.955527539235307, 10.273843679372419, -2.292062156538667, -6.448050034794518, -0.8009597768021415, -7.415901051607746, 0.08723047035999087, 113843.19295392983, 149113.93727057747, -100293.14374458266]",0,0,
