,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
588,"[5347.9520442259545, 3508.498294434781, 5410.412398822109, 2.7365139270692427, 0.4390458284877766, 2.368731512315632, -8.403075656465429, 6.478444925065125, 2.8764854545800613, -10.000508282555174, -4.999375462206787, -9.455678575203901, 62981.66699496555, 59214.79871863875, -301468.0399721795]",0,0,
589,"[2286.7902605904055, -5584.81308880941, -4407.494581394034, 2.9044652021889266, 4.20401560710765, 4.115291333132398, -2.2885899406933667, -5.2072817102074955, -5.895699800167118, -1.0566176645858452, -5.392518999121858, -5.031119160608109, -130396.67382448251, -128354.66519789369, -57115.48817670619]",0,0,
590,"[8697.341257768534, -6395.048616054093, -5186.752837255593, 0.6467269187396414, 2.3510491711568062, 0.8415594473796266, -4.169430651161061, 10.567875555157585, 9.004317984385732, -2.0365398513730018, 0.7363516872098934, -5.0839979593810405, -115036.57482722364, 92893.17812974798, -125578.50416716124]",0,0,
591,"[-1270.4188948232913, -1465.620298717502, -4591.519986184673, 1.0839484508477366, 0.511985436869162, 2.9633864561201793, -5.007384288574732, 3.5537653675400325, -6.776488962227824, 4.560052717444737, -7.865666987008082, -8.035278705217248, 36194.07960454695, 134692.99630744854, -243181.29262271832]",0,0,
592,"[-9736.31635178446, 2215.4510025136806, 9140.332404046188, 0.2990437775004785, 4.268114596514912, 4.577822753526346, -5.854133412104506, 5.7921039346350245, -7.810204150683467, -9.657144176161953, -1.74189592936931, -0.3751320930178945, -104630.22100900217, 77505.11396833602, -148825.68249860065]",0,0,
593,"[3004.719245726912, -4066.290605619025, 4087.1272871559468, 4.219479054797511, 3.6640011235154333, 0.8942069169767486, -8.226780787326227, -5.6560377410735345, -6.508764566372028, -2.8348444261908536, -9.516754945960464, -0.20671252433847087, -19625.365238184866, -104950.1784561975, -145531.18409585883]",0,0,
594,"[5233.231015751386, -1209.7553762223051, 6645.999547208063, 0.6096143018868605, 5.244160802992685, 4.766320004405225, 5.801680845660037, 0.6761469670834348, 4.451271907382667, 3.8713728429962835, -7.013077843230602, -9.637460340125328, -94976.4156961733, -21476.576336278013, -67288.50086872216]",0,0,
595,"[5574.67717502288, -2844.6547922387917, -745.4714826531399, 2.1403981601511815, 4.706781646488493, 1.818299578518339, -7.230335285994853, 3.6021318829033966, -5.540294795661058, 4.826627837043752, -10.373329052321575, 7.873050204704491, -143211.98228250953, 2914.1394208721467, -178614.97612534594]",0,0,
596,"[-1366.629520994038, -4842.896129385755, 1673.4737164121452, 3.6824699572713406, 1.7124283365606225, 0.16494044431074095, 4.756737442742956, -2.456365018866057, 2.485125431536817, -4.365364875433398, -1.1190939059246734, -8.211870943631528, -137063.34018188887, -109548.29603729692, -6128.687039690616]",0,0,
597,"[-8721.795791800489, -6679.416038345256, 7569.909896304434, 1.0567431708079176, 4.542583437887822, 0.12608015856426458, 2.0152571603241274, -5.522413177689071, 4.353488365353071, 0.3629303049459143, 5.653754709750892, -8.413481682535316, -103541.14638845538, -77094.86359436631, -389774.1899590385]",0,0,
598,"[-6352.1053161871805, -5146.06870604769, 9495.297740511858, 2.2226245428191036, 3.9552346578942537, 0.16922230556398207, -6.135393187582405, -6.425506436094679, 8.120259518221157, 4.697846164587208, 2.2723168468853316, 5.96953402229337, 148378.33221982035, -21621.07158076983, -122071.26017531555]","[array([-130.57736,  115.58101,  -38.23731]), array([ 130.57736, -115.58101,   38.23731])]","[array([812423.53427251, 207294.09446954, 387208.78410971]), array([812423.53427251, 207294.09446954, 387208.78410971])]",
599,"[4595.166262959639, 9469.651543346808, 1145.7936403784715, 2.7012265228524592, 4.031438804287857, 5.5954009107053775, -4.703983313478439, -2.859288640971349, 9.44644670433923, -7.753126847366582, -2.4131461527883253, 3.173825503074699, 119333.28344139276, -138142.2831623427, -141344.06211191067]",0,0,
600,"[-1966.7520255488944, 3400.169635116961, -830.4975316427826, 0.6176426918143355, 4.917812890436307, 0.7300673538291752, 7.903298850197171, -6.730405864609156, 11.334679826917228, -11.742701531010857, -1.2496882404172798, -4.230515255595053, -28579.4347666416, -64674.52281416513, -70212.67781416996]",0,0,
601,"[4793.518288738405, 8013.590794354281, 1971.7924625839514, 4.473880879774275, 2.5721803471045916, 5.404412868003051, 3.4128044919142244, 8.820844163132097, -1.106563089424709, -5.7367047571051275, 7.142957310987679, 3.0076654295485845, 144741.09899166506, -74799.28006454433, -337900.5031205441]","[array([-128.83996,   31.74552, -112.614  ]), array([128.83996, -31.74552, 112.614  ])]","[array([1274818.13507237,  704568.58439394,  202381.73558193]), array([1274818.13507237,  704568.58439394,  202381.73558193])]",
602,"[4483.984129860573, 7757.919111714542, 8218.10805900126, 5.469484783029783, 4.041337345792371, 3.734128121812331, 1.072215057245165, 1.8217243745025815, -1.7226216643349206, -3.461173404762487, 0.20055083018150377, 2.2860349741459167, 114041.68762269418, 113625.07645180129, -167512.80722993053]","[array([-125.53475,  125.58665, -122.31666]), array([ 125.53475, -125.58665,  122.31666])]","[array([1171688.62786975,  538336.84189905,  726934.71908074]), array([1171688.62786975,  538336.84189905,  726934.71908074])]",
603,"[-7579.748264366089, 577.2166050544383, -1346.4104465239889, 0.1665475004181946, 0.3139799837490447, 1.7180153125705602, 10.383317567033888, 1.732968858904325, -0.4446170009623742, 11.548388214590432, -1.8900846766550252, 6.8653537430942855, -18157.825607641338, 49600.21388142844, -271909.898311198]","[array([-162.67711,    1.98062, -105.7197 ]), array([162.67711,  -1.98062, 105.7197 ])]","[array([ 140736.56490261,  638611.25707381, 1161487.27843239]), array([ 140736.56490261,  638611.25707381, 1161487.27843239])]",
604,"[-6498.627222615396, -5976.893672253098, 797.7295388686725, 3.203704841689852, 5.756115818781794, 5.1487791797852624, 9.440171979330707, 9.958123296206526, 2.1335262968348, 6.646108959836933, 2.72873801742117, -4.245198141095111, -24560.056756019912, -68411.31439254942, -237148.92944832813]","[array([-145.73676,  -11.06112, -131.58495]), array([145.73676,  11.06112, 131.58495])]","[array([ 450420.50436478, 1297846.08513467, 1136728.38521685]), array([ 450420.50436478, 1297846.08513467, 1136728.38521685])]",
605,"[1241.534444021272, -6527.549723199162, -75.91204176364772, 1.3162253954605636, 3.959954935592596, 2.068466927621075, -2.7641828470709697, -3.9759306576066757, 2.1128323046362, 3.8324929886800483, -1.0851757623218887, 0.09189749533122793, -1184.582014343876, 116385.68894382368, -103434.64161566104]","[array([ -53.68681,  265.94201, -314.63213]), array([  53.68681, -265.94201,  314.63213])]","[array([ 644075.46588172,  215562.75065555, 3903166.23325186]), array([ 644075.46588172,  215562.75065555, 3903166.23325186])]",
606,"[1344.6415376752266, -2759.2141129817956, -1455.8235234267195, 1.429511157988166, 2.5101692587015094, 5.95907352869794, 10.352976895951251, 2.4948223335147865, 5.511682214388108, 9.865090807357518, 1.4504685539789204, -12.52241644836363, 62867.0250390633, -144611.6871491047, -204246.96670205446]",0,0,
607,"[4230.317141960208, 5946.652984554637, 257.35574830351834, 4.828896718474912, 4.044725289446065, 4.5630214309656685, 1.6935000267218996, 10.841699674603444, -2.073108037648937, -2.9711268728319293, -6.729205321350387, -7.175316485590986, -16340.058983449533, 124931.40266818111, -2031.8070032374235]","[array([-201.95543,  -84.84873,  202.18357]), array([-198.82689,   72.10953, -200.78767]), array([198.82689, -72.10953, 200.78767]), array([ 201.95543,   84.84873, -202.18357])]","[array([3083682.65440342,   49942.46251942,  558982.27208579]), array([3005540.99027727,   38314.84882562,  469080.87268796]), array([3005540.99027727,   38314.84882562,  469080.87268796]), array([3083682.65440342,   49942.46251942,  558982.27208579])]",
608,"[-7605.8478870937815, 73.61771257391229, 9785.904732852603, 3.3097585610215536, 5.816937511554321, 1.528778032478434, 11.551309029817219, 7.412306094133557, 10.776220537066614, 3.3854550073801555, 3.0353926289911435, 5.387087822213374, -73519.9244687693, -74923.08372742283, -105319.86721184931]","[array([-41.34869, -42.08843, -71.94332])]","[array([118081.68613904, 374476.72033981, 261190.73964162])]",
609,"[-3282.104232313487, 9342.642605518522, 799.0717848920995, 5.574686789309761, 3.6917631147717005, 5.255787384614036, 12.248653981816684, -5.544779287887296, -0.9077881663062799, 8.023504311194227, 3.535546295053372, -7.063997632050543, 24912.72891214455, 133418.30135210266, -307364.7771101743]","[array([-228.54161,   19.55519, -233.64967]), array([228.54161, -19.55519, 233.64967])]","[array([4683106.3793719 ,  605491.25498893, 1860922.4472845 ]), array([4683106.3793719 ,  605491.25498893, 1860922.4472845 ])]",
610,"[2991.9395304134614, 7695.501727409923, 2039.529978803368, 0.3010684850756373, 1.409923999607253, 5.638132693988878, 10.114940198246394, 6.206443199289435, 10.656657369912033, 8.8168041542548, 5.385462531368638, 2.0551852272549738, -29297.17610895727, -146516.31676776192, -218523.845388658]","[array([-104.827  ,  -25.43827,  -67.67242])]","[array([ 57459.26709184, 588837.11493779, 646288.67427908])]",
611,"[-1416.383487128487, -2827.8315135597286, -5066.223887134837, 3.8062199234547345, 2.904245276759419, 3.632649857314328, 0.2862358944795602, 11.714900975313526, 1.184575219971281, 7.040766556848631, -3.1868026212849756, -6.853675266493091, -75743.41236741636, -68704.54350552375, -175604.78787586215]","[array([-217.79227,  -20.66469, -219.64063]), array([217.79227,  20.66469, 219.64063])]","[array([2866465.04800704,  336571.32000956, 1546598.40633593]), array([2866465.04800704,  336571.32000956, 1546598.40633593])]",
612,"[-1414.4435486643542, -4987.1242576106315, -5243.653868783884, 5.391085325801632, 1.8124239002381584, 0.39920650424816895, -6.369565175626036, 9.93898967285158, 0.6911482170284664, -0.6322910407031301, -8.561086346028588, -9.290603348708487, -107965.65889871665, -13576.714667121269, -222657.44826493788]",0,0,
613,"[7044.47137728575, 9045.429212297186, 4795.32892968373, 5.424608492809001, 4.720585235882151, 5.869166162378356, 8.68904423453247, -7.269726314810996, -6.177860146070329, 10.747959308070062, -9.152736829974277, -7.5839321325335405, -30603.86124692489, -119822.88004353202, -270207.37970424927]",0,0,
614,"[-9906.309956468527, -2280.8903724863376, -9029.394539956626, 1.9208468495616502, 2.201454702874378, 2.717988220144462, 5.27968129544891, -0.26026023658334463, 1.198768323031791, 1.8545189655581513, -10.996293581043506, 7.6150086742937155, -112949.33318684436, -21852.08249966138, -298582.1051828842]",0,0,
615,"[2199.0962436712507, -743.6474542059987, 1693.1400242566979, 0.798392794529614, 5.445048558842236, 2.1168227476289676, 1.6561001983601003, 4.360366799001101, -2.4202861412704486, 10.175433496338872, 0.9215410293111805, 2.245994559397488, -61825.26871196207, 142876.15033701825, -1381.1615537256585]","[array([-38.06504, -68.18687,  87.75027]), array([ 38.06504,  68.18687, -87.75027])]","[array([105000.0349104 , 434080.2920481 , 239475.40628495]), array([105000.0349104 , 434080.2920481 , 239475.40628495])]",
616,"[-1162.3108485878183, -1954.0464877808427, -9873.760964542815, 2.0343813211298416, 0.6084607386467287, 5.510465550218298, 3.920255915736284, 10.051150946503519, 6.288561287231611, 4.864413486151015, 1.7587106602708644, -5.357112286632931, 123265.41620887053, 27702.00886454829, -364081.9633951015]","[array([-174.72531,   26.26469, -133.10125]), array([174.72531, -26.26469, 133.10125])]","[array([1419328.43713672,  637125.27880767,  964438.13122607]), array([1419328.43713672,  637125.27880767,  964438.13122607])]",
617,"[-6910.912436453054, 1231.0903383228178, -6430.730161576563, 0.3997603545049613, 4.654935835079394, 2.8398427392516314, 1.8226579857982532, 7.080126806474391, 11.385769766414871, -4.503143435448223, -4.355722653744323, -2.1526682262130965, 8653.46174949425, -139145.13492744282, -110848.9910571918]","[array([-73.10968, -82.64325, -84.9526 ])]","[array([ 86935.89659858, 498788.17780284, 334831.97743815])]",
618,"[-759.4002321614116, 5049.616436092832, 2624.371938247992, 4.428181147918454, 1.9785326028040089, 1.1496931659912917, -10.586821249272312, 1.1280004444359992, -1.4196257132698697, -8.884356057037305, -4.582582757664864, -3.1289042600331225, -93174.24141755953, -16777.123301325482, -341482.2848150708]",0,0,
619,"[7450.598417241341, -9904.607120657258, -1966.7571720675232, 5.049754134905357, 1.7553349968805494, 5.454662265056274, -0.16205619814863326, 1.9039054661491672, 9.08431406701979, -3.6752961360129692, -4.633759007501347, -1.08237366204097, -59383.66444853996, -145075.2543441717, -256148.2635584776]","[array([-149.50183, -235.54522, -143.191  ])]","[array([2222206.94864259,  909549.63815748,  415868.82420051])]",
620,"[179.63526828053, -9044.59605627435, -3309.228449204631, 2.326706241147398, 2.2064322445627544, 2.3573083474000254, 9.50634799118189, 11.532272452373796, 7.012072240326765, 6.265874328843058, -0.5754936260958985, -8.83642582036454, -75384.92890517779, -131191.76912643734, -303008.1895000879]","[array([-229.3945 ,  -16.73328, -228.62802]), array([229.3945 ,  16.73328, 228.62802])]","[array([ 598088.7000401 , 1969385.1508535 , 2849745.94172081]), array([ 598088.7000401 , 1969385.1508535 , 2849745.94172081])]",
621,"[-2555.271934788423, -4104.1648693507905, 6056.621705149317, 3.3779720855835187, 2.5515424516671388, 1.6925305705870406, -9.197369591687565, -1.992519996497582, -0.6552386490060984, -9.495598771340896, 3.2304512249500323, -4.2758258493010715, 34795.01041314853, -149954.32160694728, -267270.6631301481]",0,0,
622,"[-807.4673903599887, -7224.180962552389, -1933.8925903242907, 1.9126799236885303, 5.454672224486135, 3.894573256762083, 11.760069999295222, -0.8257738396228991, -5.363733515604524, 7.296736671227208, -9.203896192905665, -3.8081997304388864, 21506.692449699505, -95523.04130289699, -157516.07980773845]",0,0,
623,"[-2542.0056703254977, 4286.182604835156, -3314.4100740438944, 3.1736595483873895, 2.893399021125495, 4.80599227884612, -7.19522265141054, -6.518900949276103, 10.944523153342015, -8.547558384394044, -7.252866986978081, -1.167277792647747, -144187.50767923487, 68010.58547054912, -251954.7612712372]",0,0,
624,"[-5882.730072262439, -6374.646141283389, -7246.819887179832, 0.8610535469194539, 3.2162050122610935, 2.3489626841527547, -7.1810404569070405, 9.191208424867021, 9.706455872647993, -11.677482269974469, -8.5066921838791, -10.80959357329452, -143469.99267239135, 3279.63756758612, -101381.925142969]",0,0,
625,"[-7614.720237732251, 317.570656053942, -332.8193552306293, 4.117325875912112, 3.08148226813133, 3.636924120198447, -11.820707383622032, 11.736977802456856, -7.893148919667896, -5.407910289840062, -12.2926327898605, 2.513006100443068, 72599.93555867218, -15152.899503484019, -259039.09355969375]",0,0,
626,"[8644.103727197518, -3508.1409043582926, -9846.167083759527, 1.6772030426396602, 5.20406559168911, 2.4471266518311476, 10.028446142253454, -5.356437623163634, 0.6089517217195244, -2.156408997433523, 6.765075449146089, -0.14305237831505657, -118925.43410876376, -57711.66108917075, -149210.23337136564]","[array([-140.42851,  -55.97238, -123.40716])]","[array([311997.08310328, 679357.01587793, 501924.21643975])]",
627,"[-5144.055158594276, 9642.290363891509, 4955.397840289721, 3.953877637053273, 5.391773752438374, 5.193161004971133, -0.12087346790824327, -2.095496369964634, -3.5879053899438595, -2.4176209774924775, -2.3704927103115434, -0.830174873728069, -100762.55803963233, 12316.027425188222, -64920.10839925858]","[array([-178.54005, -156.40155, -165.43008]), array([ -96.5106 , -101.46923,   75.20347]), array([ 96.5106 , 101.46923, -75.20347])]","[array([ 218438.9365073 , 1773001.21732915, 1517787.59378747]), array([690933.21299934, 323147.69970919,  53234.12119845]), array([690933.21299934, 323147.69970919,  53234.12119845])]",
628,"[-1958.4664689909469, -7595.643636260529, -6690.517425035201, 5.785201786716981, 1.3721914815417542, 1.3042420691053171, -6.77738076603796, 7.224997642638078, 10.290803726950084, -10.259247101920888, -6.102944184906349, 1.2489369008948774, -46164.864192564986, -78695.41929652716, -291012.7779582259]",0,0,
629,"[1258.939273427677, -6046.871964160246, -3065.9855561578797, 3.4094458064023216, 2.7806163467286344, 3.204074211428567, 5.301921396254432, 1.8395504129299312, 7.4447613121105345, 0.6767760624894681, -2.007786891042059, 7.431547987408763, 117373.4488359511, -133990.9580342186, -178066.42037076305]","[array([-77.58557,  32.4672 , -44.91572]), array([ -15.55811, -100.2833 , -105.74673]), array([ 15.55811, 100.2833 , 105.74673]), array([ 77.58557, -32.4672 ,  44.91572])]","[array([ 25184.66502557, 329216.12319209, 342995.54579499]), array([667588.81390357, 369351.13965133, 210095.09962894]), array([667588.81390357, 369351.13965133, 210095.09962894]), array([ 25184.66502557, 329216.12319209, 342995.54579499])]",
630,"[5186.39223780127, -4124.225877080427, -8361.449471826812, 5.040122941635004, 4.62368086063356, 0.45180821069919863, -11.986590423630467, 5.552750533235015, 11.279210060700713, 2.4954888700403846, -1.2538103474561257, 5.4554441897195325, 42452.99754724608, 72555.13118645447, -247509.99326235347]","[array([-360.24025,  367.4471 ,  -20.97565]), array([ 360.24025, -367.4471 ,   20.97565])]","[array([   86642.21501593, 10238793.97089566,  5528219.75888317]), array([   86642.21501593, 10238793.97089566,  5528219.75888317])]",
631,"[9095.726920924655, 9054.309416387521, 1237.4473420272207, 1.995331640771241, 3.8507647684356026, 3.8670945374498467, -12.13514867215367, 3.66136503249502, 4.447878866820865, 11.667338680979565, -3.790259182957538, 6.760708866843249, 16810.41718838754, 71895.5525469835, -100341.99146625283]","[array([-67.56094,  80.97849, -71.2874 ]), array([ 67.56094, -80.97849,  71.2874 ])]","[array([438970.09290778, 131034.9911154 , 242193.13105668]), array([438970.09290778, 131034.9911154 , 242193.13105668])]",
632,"[5260.027000007809, 6741.150089444029, 9615.91444869633, 0.9827460206478792, 2.157903656804793, 3.3322914915122945, -8.341334699571798, -5.79247958989541, -4.168213898229169, -6.405141353812952, -8.662045164187889, -6.536683220657543, -101017.14596068728, -103338.70942033737, -127072.75861051498]",0,0,
633,"[-1288.9572238757137, 9293.54305663109, 6822.853892232884, 2.2910269643895904, 2.125211759532753, 5.4190249010546125, -5.420350506404866, 10.32673999038516, -6.516854373035301, -2.236139306879254, 5.036719572222648, 0.297160435377851, -84523.50387817714, 133396.79212083656, -274924.1393955594]","[array([-456.78244,   10.94145, -368.89902]), array([456.78244, -10.94145, 368.89902])]","[array([9746690.70802804,  542866.26276635,  969586.88358745]), array([9746690.70802804,  542866.26276635,  969586.88358745])]",
634,"[-6374.138908083347, 545.978721740541, -7089.013109550821, 5.625027763552565, 2.8025049032553184, 5.540501710758335, -4.420973115563077, -4.724287019123425, 8.093596951725502, 4.879677387410116, -5.521319281149077, 4.706431861239938, 25987.089377355936, 97300.52420330333, -160595.22962681475]",0,0,
635,"[2706.735847527638, 3888.8295347054755, 5773.500773859556, 1.0212081659937975, 3.2317450724257757, 0.3175333363115162, -2.2391501229202007, -2.402057302446149, 4.4045998760169685, -0.5234159436545625, 3.039996882041976, -0.6604379953039956, -100662.58185814049, 104913.176684865, -224414.3153965119]","[array([-289.56385, -210.51255,  -63.27377]), array([-109.82953,  101.64114, -225.53178]), array([ 109.82953, -101.64114,  225.53178]), array([289.56385, 210.51255,  63.27377])]","[array([1841313.2922024 ,  193234.66266609,  713461.18984952]), array([199248.55882256, 558991.94869721, 384868.70313657]), array([199248.55882256, 558991.94869721, 384868.70313657]), array([1841313.2922024 ,  193234.66266609,  713461.18984952])]",
636,"[4925.513493082108, 9530.032880887, 1023.5418622029792, 0.18930897417703216, 2.463155299036501, 0.18047862211336915, -4.6320248605257675, 0.9735424141732025, 10.139556711694983, 10.249202657802122, -12.242945125988188, -5.777383028706247, -53814.57505206103, -8858.01824889888, -2320.520461902255]",0,0,
637,"[3891.838465865858, 7616.44143689585, -528.7021399235364, 4.53223933718321, 1.9353466268654471, 4.718394380301618, 3.2864092113341403, -7.7263159982731215, -2.8229124144357414, 6.569059007688722, -5.9428033007384204, -4.072049561461565, 146030.63555396395, 87213.64258360668, -246396.73933704686]",0,0,
638,"[3958.9391039669135, -6641.915019421174, 4516.638010363893, 0.7987926520174002, 0.5647815953861749, 1.3402311878332678, -0.6824382077933979, 1.285328831038786, -0.9590628946166655, 0.28581706219605607, 2.480751246375407, -5.553107206689594, 46709.84798587646, -94317.8817186221, -38547.84921554866]",0,0,
639,"[-4071.5141437968105, 1862.3197645795917, -9656.940672742496, 5.308209206256286, 0.24954378970256372, 5.265892965991819, -8.949946362599897, -2.096811469109517, 9.60230664814241, -6.770433000250706, -3.4599143625749473, -7.737087997287863, -35479.3141205803, -7041.329455218132, -77074.90000048559]",0,0,
640,"[4938.389941713771, 8831.534809603192, -1850.2247499998957, 5.707184166620333, 2.356413062535611, 4.623050619189019, 3.064036814543485, 5.088615458168457, -3.239518254054639, 3.0192550046344877, -8.445575923157117, 5.824799131673256, 72874.45837237276, 47224.42114478536, -324424.6400115668]","[array([-104.66221,  114.49211, -132.51204]), array([ 104.66221, -114.49211,  132.51204])]","[array([1271985.22192408,  788745.68486782,  244734.50160366]), array([1271985.22192408,  788745.68486782,  244734.50160366])]",
641,"[-1061.256807170983, 872.3293755826544, 662.4222011318434, 5.878882671245597, 4.5706516547432905, 4.901731746724749, 9.563977140638972, 8.382618671474084, 4.437588930151243, 7.318528304609444, -7.594683955596043, 2.8026675847039932, 3560.289586668747, -77429.96905643666, -360408.8020316275]","[array([ -95.57298,  -23.25004, -104.62682])]","[array([303054.5001926 , 922751.31995466, 726733.47621483])]",
642,"[4855.956471921956, 2204.068900137823, -9480.75512124075, 1.1079226765802657, 0.9093085357010626, 4.140314380754156, 12.497220076054852, -0.22947297961100954, -7.8833346641593, 8.859345586651362, -2.971767764110812, -7.944402452371631, 16743.589179867296, -70364.96239375975, -38567.11844379391]","[array([  -1.22894, -270.23878, -182.72855]), array([  1.22894, 270.23878, 182.72855])]","[array([2064533.54047431, 1653025.73951406,  124102.84273927]), array([2064533.54047431, 1653025.73951406,  124102.84273927])]",
643,"[-7760.615255494822, -6043.659061212632, 9038.814286447287, 5.209648880514482, 2.3872631705134553, 3.6622062196222305, 8.11268897137058, -0.9525349736852373, 11.276494609703075, 2.1227106935807516, -9.260146480093322, 0.035379915128675776, 125029.09296610468, -28735.737883543872, -147379.0854621079]",0,0,
644,"[3152.9827432607963, 4300.794171725876, -2251.5888627489567, 5.4904605530059, 3.462867731799232, 1.3952061391282478, 11.849745863832297, 7.844344668841465, 1.7496818100380214, 5.25575277366897, 0.30916205837943345, -9.466240138891521, -8528.332672822842, 97963.27207557362, -329807.64862552786]",0,0,
645,"[-8383.20021883618, -5610.022820531782, -3222.6017896351577, 5.414633229413258, 2.5548385184630837, 2.2560752795387633, -9.656324883132363, -0.40845935374960796, -2.805456745182849, -3.929446361531978, -2.387031987166548, 6.741839865154173, -61945.50711145041, -148853.8746307567, -278317.82296860416]",0,0,
646,"[-6457.052493692321, -5252.735337517301, 2394.1645470623644, 2.499258545420482, 1.8219662337982516, 1.356360199169233, 2.2540478814517204, 6.238914675141613, -7.400720179696435, 8.10776710328794, -12.252224906085194, -6.785883700838389, 12415.514689058095, 112693.09309303248, -115322.30127285694]",0,0,
647,"[1423.7742782010482, -6271.040357095397, -8283.369496370125, 5.355166855583415, 3.592089558444809, 1.067166465745387, 4.844152333068667, 1.1699210521998502, -1.1742311278014652, 1.7864905199424381, -8.989923638073268, -6.758177722848289, 75758.12931521304, -55237.50052990428, -255386.5394850699]",0,0,
648,"[-2145.345486352392, -9939.895773594086, -1184.8964047115933, 2.241132875996757, 3.0643899328872597, 1.7496594551120062, -7.919211344394074, -7.526642292956994, -4.715798911344425, -1.7515120504802422, -3.037060529178344, -9.421429164461903, -3243.360663115105, -31596.050433991113, -91239.4916178254]",0,0,
649,"[-1214.9695325574867, 8515.177874317575, -6380.757318980717, 3.882202020866937, 5.4145452434469945, 2.3130025631642805, 9.125203873032902, 12.318820592986807, -3.229977100379549, 3.6230434482315417, 1.085809893814071, -5.2284386386713475, 53940.66679184241, -101591.08663095559, -153923.62142030132]",0,0,
650,"[2239.5430553267033, 9394.273384169344, -5407.545325082674, 4.414312669210352, 1.0926593210443487, 4.014472087094094, -3.410710965875241, 10.482803472742901, -1.5063356678622828, 9.89373769872035, -7.957166809519222, -4.625356781930978, -21951.443633156858, -111120.2894473242, -320751.04775253404]","[array([-260.22244,  -28.91755, -266.51744]), array([260.22244,  28.91755, 266.51744])]","[array([4693260.64194445,  626080.07565704, 1238402.18476807]), array([4693260.64194445,  626080.07565704, 1238402.18476807])]",
651,"[-9970.48176726678, -5727.820610744751, 7269.402620857913, 4.5062097864757575, 5.197071421716856, 1.5764549502946992, -12.459787008793247, 3.9809336688639547, 4.823366375105046, -8.780608179746634, -4.574741417181532, 3.101018249091263, 101757.12950891673, 64761.633677212434, -37714.741937506595]",0,0,
652,"[2647.814964660016, -7819.73726163689, -3351.443394782712, 4.038049385031084, 0.6501458098146728, 2.309468308219576, 11.886396334748433, 5.107896993144628, -6.581095556187018, -0.7975273998188754, 1.1471020512283214, -7.194311348572958, 136301.49717702979, 38812.75450303921, -127029.49546109344]",0,0,
653,"[8192.729872478143, 6278.113859403378, -2428.6917998211857, 3.1501977784769752, 5.5270422748726915, 4.247298147020115, 7.969383935332782, -0.5214044784344027, -3.7811184810982583, -3.2112177205695787, 5.497044650349487, -8.933983431187636, -86124.86462766174, -73282.13483384287, -58759.96868532483]",0,0,
654,"[546.8390326521258, 8002.942354595605, -1165.6271459431973, 5.453784183816508, 0.13833593022737994, 2.11412231478796, 2.497866974095931, 6.324661314960331, -4.351997444636169, 9.353362739674015, -5.777945585492841, -4.6646650136159815, 146472.22379289428, 9055.666863498045, -302300.4863017346]",0,0,
655,"[-8579.482837115851, -7181.703660922145, -1731.5901436819877, 5.0349719309581875, 0.7620849247489524, 4.402039015936834, -9.480155637383325, 11.553925865004832, 12.3739823525407, -2.5663895168654207, -10.101503226265937, -6.719091265912942, 69742.20619777692, -50545.295326134044, -311682.4023952498]",0,0,
656,"[5803.4863204111825, -3715.237041293957, 9022.738626131508, 0.9578497754427191, 1.3641845502910661, 0.9642820442596657, 3.117631081983305, 1.602834232680003, 0.6311307712283583, -11.111594228895255, -10.930866157134608, 0.5350334953553837, -17825.64320591936, 141669.1375201214, -232469.4883291486]",0,0,
657,"[-9512.575639189547, -459.9903605749241, -8221.730087425947, 2.2874567600453473, 3.6350154463582194, 2.180038915790875, -7.820952484681692, 0.10327692961894996, 3.9290825047247395, 3.6797834444671693, 5.19630049217788, 1.4773924775502856, 3686.6398410621623, 38410.5894146178, -23433.17681897641]","[array([-35.64758,  45.12155, -39.35291]), array([ 35.64758, -45.12155,  39.35291])]","[array([ 37257.5279977 , 112318.86885002,  92108.36901203]), array([ 37257.5279977 , 112318.86885002,  92108.36901203])]",
658,"[-7957.114523584552, -4226.365009072914, -9497.216149281521, 2.2461594259405606, 1.5557021724266062, 2.6861294356924246, 6.207423793540176, 10.706070721241097, 4.822625892473251, -9.702506001435939, 0.11826919374481015, 7.473127233915854, -130212.75669437855, -71264.96833009481, -274373.42262183287]","[array([-470.77449, -516.0038 ,  -14.76909]), array([470.77449, 516.0038 ,  14.76909])]","[array([  235489.31548716,  7323953.76001543, 11249383.99454407]), array([  235489.31548716,  7323953.76001543, 11249383.99454407])]",
659,"[427.2649461229248, 94.05604432471227, 2592.199885883336, 4.331034004762239, 2.487598988139015, 3.6989040919593394, -10.018306846101924, 8.17412270852222, -2.767519076609263, 11.483814205033834, -12.357095451890919, -5.392404189069129, -63105.23416171507, -13776.253248121153, -151350.89467905444]",0,0,
660,"[-2703.082789970701, 8951.195411527064, 7799.818892019666, 1.0738434388518685, 0.9699633092221802, 1.2181466408012185, 0.8459006349698974, 10.69375805957458, 4.367989466537061, 4.11108079455952, -3.315698086078001, -1.7121028609588986, -50129.465458188395, -128417.0385910649, -266855.81355328363]","[array([-162.89542,  -44.40562, -168.2137 ]), array([162.89542,  44.40562, 168.2137 ])]","[array([770812.54132241, 471960.03512377, 528134.87517711]), array([770812.54132241, 471960.03512377, 528134.87517711])]",
